gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
CEP290	CEP290	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1608092249889012e-11	6	12	1.0	0.5	0.5	0.009879767867540601	0.5194296896840929	0.1879508343367205	6	3	1.6370580032515778e-11	0.03418661397874148	True	True	True	1.0	0.1879508343367205
PTPRG	PTPRG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3023184867736652e-08	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7092522861753631	0.18239754099830763	7	3	2.708095877338438e-08	0.003140309337187062	True	True	True	1.0	0.18239754099830763
MAP3K13	MAP3K13	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.196372084086751e-10	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5240066225165563	0.18228882457293064	5	2	7.915153739920002e-10	0.003140309337187062	True	True	True	1.0	0.18228882457293064
GALK2	GALK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.0985311727792718e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.6136919315403423	0.18087929470880523	6	3	4.821731052710001e-16	0.03418661397874148	True	True	True	1.0	0.18087929470880523
IRAK1BP1	IRAK1BP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.564993564993565	0.17973588329424986	7	3	1.4460279855484823e-15	0.03418661397874148	True	True	True	1.0	0.17973588329424986
BCKDHB	BCKDHB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.342951883740048e-22	6	12	1.0	0.5	0.5	0.009879767867540601	0.6292134831460674	0.17919334699608186	7	2	1.055385012982668e-21	0.03418661397874148	True	True	True	1.0	0.17919334699608186
ADARB1	ADARB1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.6190476190476191	0.1761528274286731	7	3	7.987209115009394e-20	0.03418661397874148	True	True	True	1.0	0.1761528274286731
MTA3	MTA3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.6725403817914831	0.175948513611559	6	3	1.2142201003709152e-16	0.03418661397874148	True	True	True	1.0	0.175948513611559
ST8SIA3	ST8SIA3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	1.0	0.5	0.5	0.0017167440604175456	0.41586327782646804	0.17565273521411204	7	3	2.6754320768956134e-09	0.013191158405414228	True	True	True	1.0	0.17565273521411204
Tubb3	TUBB3	shared_granule_neuronal	shared_granule_neuronal_state	shared_neuronal_state_context_dependent	marker_panel	True	True	73	88	1.0	0.5	0.5	2.348283233005772e-12	6	12	1.0	0.5	0.5	0.0017167440604175456	0.17556346381969157	0.7344915568459619	6	3	3.5321957922257412e-12	0.013191158405414228	True	True	True	1.0	0.17556346381969157
BCAS3	BCAS3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.04254760882932e-12	6	12	1.0	0.5	0.5	0.009879767867540601	0.8194017332960581	0.17543451856985334	7	2	1.6048869861964479e-12	0.03418661397874148	True	True	True	1.0	0.17543451856985334
MAML3	MAML3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.425873121451998e-26	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6710526315789473	0.17540241437866014	7	3	1.525725283614133e-24	0.003140309337187062	True	True	True	1.0	0.17540241437866014
KLHL29	KLHL29	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.384278532331745e-12	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6764246682279469	0.17484070784167272	6	3	9.158399561261611e-12	0.003140309337187062	True	True	True	1.0	0.17484070784167272
Prdx2	PRDX2	metabolic_proteomic_validation	supporting_metabolic_validation	supporting_or_contextual	marker_panel	True	True	73	88	1.0	0.5	0.5	1.9129966359245833e-12	6	12	1.0	0.5	0.5	0.009879767867540601	0.1740222461428059	0.9501408433245842	6	3	2.8874667385667513e-12	0.03418661397874148	True	True	True	1.0	0.1740222461428059
FNBP1	FNBP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.2777298751990236e-26	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6593365635482669	0.17349197704362268	6	3	4.705139142196841e-25	0.013191158405414228	True	True	True	1.0	0.17349197704362268
KCND3	KCND3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.7397020157756354	0.1732174548491492	7	3	6.799825296645535e-15	0.03418661397874148	True	True	True	1.0	0.1732174548491492
MICU2	MICU2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	6.213078075327232e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.6392103136487688	0.17293697394995422	5	3	2.611660144454412e-19	0.03418661397874148	True	True	True	1.0	0.17293697394995422
ARPP21	ARPP21	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.04254760882932e-12	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8166510757717493	0.17194123260021008	7	3	1.6048869861964479e-12	0.013191158405414228	True	True	True	1.0	0.17194123260021008
CYP7B1	CYP7B1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.056803803545528e-25	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5218390804597701	0.1714470366307172	7	2	1.6979314443631484e-24	0.013191158405414228	True	True	True	1.0	0.1714470366307172
ANKRD26	ANKRD26	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.6776084407971864	0.1712122927165069	7	3	2.3936688498484222e-17	0.03418661397874148	True	True	True	1.0	0.1712122927165069
FBXO34	FBXO34	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.7203495630461922	0.17081181912125698	7	3	2.342041309412446e-18	0.03418661397874148	True	True	True	1.0	0.17081181912125698
FBXL20	FBXL20	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.690575769974989e-13	6	12	1.0	0.5	0.5	0.009879767867540601	0.6468010517090271	0.1692959819900868	7	2	1.0380442664574929e-12	0.03418661397874148	True	True	True	1.0	0.1692959819900868
HIBCH	HIBCH	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.38122761566365e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.6776246023329798	0.1688819341012927	7	3	7.663615079334239e-14	0.03418661397874148	True	True	True	1.0	0.1688819341012927
TIAM1	TIAM1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.292186803274726e-28	6	12	1.0	0.5	0.5	0.009879767867540601	0.8713046905794245	0.16816473363252515	7	3	7.186546605904822e-27	0.03418661397874148	True	True	True	1.0	0.16816473363252515
PLPPR5	PLPPR5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	70	87	1.0	0.5	0.5	1.226177231047109e-10	5	10	1.0	0.5	0.5	0.0007477303749822311	0.5760155483247585	0.1637848222862632	4	2	1.6396907608761894e-10	0.010777630922157675	True	True	True	1.0	0.1637848222862632
AKT3	AKT3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.3797433769793204e-19	6	12	1.0	0.5	0.5	0.00021486327043911477	0.9301090299133352	0.15949090621557308	7	3	8.93021346828399e-19	0.003140309337187062	True	True	True	1.0	0.15949090621557308
CRADD	CRADD	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.762016935968248e-23	6	12	1.0	0.5	0.5	0.00021486327043911477	0.5987261146496815	0.15654189424443754	4	3	1.7138182664193408e-22	0.003140309337187062	True	True	True	1.0	0.15654189424443754
HIVEP3	HIVEP3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0522100338429385e-10	6	12	1.0	0.5	0.5	0.00021486327043911477	0.7773620205799813	0.15643676023845474	7	3	1.4096624851175623e-10	0.003140309337187062	True	True	True	1.0	0.15643676023845474
PCNT	PCNT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4260207557534182e-08	6	12	1.0	0.5	0.5	0.0017167440604175456	0.35091496232508074	0.15312688977803873	6	3	1.6957450763317785e-08	0.013191158405414228	True	True	True	1.0	0.15312688977803873
NNT	NNT	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8526996800741386e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.5405610310841547	0.15054297483425746	7	2	5.807089026128333e-18	0.03418661397874148	True	True	True	1.0	0.15054297483425746
CCPG1	CCPG1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.6788079470198676	0.14948088060899678	7	3	6.799825296645535e-15	0.03418661397874148	True	True	True	1.0	0.14948088060899678
EXT1	EXT1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.0874000276074306e-05	6	12	1.0	0.5	0.5	0.0017167440604175456	0.5482502651113468	0.14934568134729698	6	2	2.2215753973898513e-05	0.013191158405414228	True	True	True	1.0	0.14934568134729698
HIVEP2	HIVEP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.8437820621732303e-12	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7609805924412666	0.1473063784181164	7	2	4.2189899403924324e-12	0.013191158405414228	True	True	True	1.0	0.1473063784181164
ALMS1	ALMS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.231328111812965e-20	6	12	1.0	0.5	0.5	0.009879767867540601	0.6024195201968423	0.14467270176383407	3	3	3.446670014386549e-19	0.03418661397874148	True	True	True	1.0	0.14467270176383407
CNKSR2	CNKSR2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.4609010821207194e-21	6	12	1.0	0.5	0.5	0.009879767867540601	0.89032006245121	0.14310061665272225	7	3	1.4544126558909648e-20	0.03418661397874148	True	True	True	1.0	0.14310061665272225
PLEKHA6	PLEKHA6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.554289580921912e-13	6	12	1.0	0.5	0.5	0.00021486327043911477	0.49335548172757476	0.14211943252135206	7	2	5.660245301776525e-13	0.003140309337187062	True	True	True	1.0	0.14211943252135206
ERCC6L2	ERCC6L2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	9.996931525211891e-13	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6427433670129117	0.14152559306476725	5	3	1.5432985393725687e-12	0.013191158405414228	True	True	True	1.0	0.14152559306476725
HCN1	HCN1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	3.0506043944705494e-09	6	12	1.0	0.5	0.5	0.009879767867540601	0.749060585941446	0.14081041739753025	4	2	3.755255920321579e-09	0.03418661397874148	True	True	True	1.0	0.14081041739753025
TBC1D1	TBC1D1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.345727982252584e-25	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7041847041847041	0.14075437646055655	7	3	3.5332527732679545e-24	0.013191158405414228	True	True	True	1.0	0.14075437646055655
KCND2	KCND2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8367035482640214	0.1401355119703795	7	3	1.3342153707569805e-13	0.013191158405414228	True	True	True	1.0	0.1401355119703795
LRRC28	LRRC28	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.5488410596026491	0.13904665976516234	7	3	1.2887000364288546e-14	0.03418661397874148	True	True	True	1.0	0.13904665976516234
ATM	ATM	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3377128113633253e-16	6	12	1.0	0.5	0.5	0.009879767867540601	0.6207809397749835	0.13902545889822726	6	3	3.146962134324352e-16	0.03418661397874148	True	True	True	1.0	0.13902545889822726
GABRA2	GABRA2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.493003398154007e-22	6	12	1.0	0.5	0.5	0.00021486327043911477	0.690023390623411	0.13737816779821754	7	3	2.525441456865347e-21	0.003140309337187062	True	True	True	1.0	0.13737816779821754
FER	FER	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	71	87	1.0	0.5	0.5	3.4868278895383357e-17	6	12	1.0	0.5	0.5	0.009879767867540601	0.8386960203217613	0.1366737080068301	4	3	9.23434638877735e-17	0.03418661397874148	True	True	True	1.0	0.1366737080068301
CCDC91	CCDC91	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.486940249949818e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.7574503311258278	0.13643674135959516	5	3	3.2818458376620658e-18	0.03418661397874148	True	True	True	1.0	0.13643674135959516
STXBP5L	STXBP5L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.589370994888366e-10	6	12	1.0	0.5	0.5	0.00021486327043911477	0.899103139013453	0.13601093049065965	7	3	4.6535240214661485e-10	0.003140309337187062	True	True	True	1.0	0.13601093049065965
PCSK5	PCSK5	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.2117564234326825e-27	6	12	1.0	0.5	0.5	0.00021486327043911477	0.6902713434811383	0.1358241348749144	7	3	4.106718253789826e-26	0.003140309337187062	True	True	True	1.0	0.1358241348749144
SSX2IP	SSX2IP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.818956200293058e-25	6	12	1.0	0.5	0.5	0.009879767867540601	0.6190476190476191	0.13503922571825344	7	3	1.0404488342598554e-23	0.03418661397874148	True	True	True	1.0	0.13503922571825344
PTPRK	PTPRK	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3377128113633253e-16	6	12	1.0	0.5	0.5	0.0017167440604175456	0.8856266432953549	0.13493895588867907	7	3	3.146962134324352e-16	0.013191158405414228	True	True	True	1.0	0.13493895588867907
SERGEF	SERGEF	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	1.0	0.5	0.5	0.009879767867540601	0.6112157355095208	0.13410593903568807	7	3	4.365475355328137e-19	0.03418661397874148	True	True	True	1.0	0.13410593903568807
DTWD1	DTWD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.9120534670758488e-24	6	12	1.0	0.5	0.5	0.009879767867540601	0.6608946608946609	0.1334720978373035	7	2	2.383473546027308e-23	0.03418661397874148	True	True	True	1.0	0.1334720978373035
TRMT11	TRMT11	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.511629180125541e-13	6	12	1.0	0.5	0.5	0.009879767867540601	0.7539107210988173	0.13183542531291642	6	3	2.468918442539381e-13	0.03418661397874148	True	True	True	1.0	0.13183542531291642
MPDZ	MPDZ	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	1.0	0.5	0.5	0.00021486327043911477	0.788235294117647	0.13177973391290781	7	3	7.987209115009394e-20	0.003140309337187062	True	True	True	1.0	0.13177973391290781
CACNA1E	CACNA1E	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	1.0	0.5	0.5	0.009879767867540601	0.8600237247924081	0.12607080767508783	7	2	6.799825296645535e-15	0.03418661397874148	True	True	True	1.0	0.12607080767508783
ATP8A1	ATP8A1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.2623037245635914e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.9080694586312564	0.12527294199855094	7	3	7.47972231276572e-14	0.03418661397874148	True	True	True	1.0	0.12527294199855094
WDPCP	WDPCP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.054853036264386e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.7716422006352222	0.11873957508556311	5	2	1.9622437698605946e-14	0.03418661397874148	True	True	True	1.0	0.11873957508556311
SIK2	SIK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.887093118226504e-21	6	12	1.0	0.5	0.5	0.009879767867540601	0.6	0.11792561699999679	5	2	3.465917627246702e-20	0.03418661397874148	True	True	True	1.0	0.11792561699999679
MAP4K3	MAP4K3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.364761662649825e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.8059135708870356	0.1161320775886111	7	2	1.5758082270199744e-13	0.03418661397874148	True	True	True	1.0	0.1161320775886111
MIPEP	MIPEP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.49617453572322e-23	6	12	1.0	0.5	0.5	0.009879767867540601	0.6252873563218391	0.11586432132845637	6	2	1.488625031185167e-22	0.03418661397874148	True	True	True	1.0	0.11586432132845637
METTL15	METTL15	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	4.9645984156679997e-26	6	12	1.0	0.5	0.5	0.0017167440604175456	0.6970163499240193	0.1105388801807434	4	3	8.614571170867114e-25	0.013191158405414228	True	True	True	1.0	0.1105388801807434
HERC4	HERC4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.574830319650641e-18	6	12	1.0	0.5	0.5	0.009879767867540601	0.7840909090909091	0.10865243573953082	6	3	2.3936688498484222e-17	0.03418661397874148	True	True	True	1.0	0.10865243573953082
CEP192	CEP192	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.6644697549307874e-14	6	12	1.0	0.5	0.5	0.009879767867540601	0.6472534745201853	0.10772162259485671	6	2	4.79206873834567e-14	0.03418661397874148	True	True	True	1.0	0.10772162259485671
ITGA7	ITGA7	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0190828564372505e-30	6	12	1.0	0.5	0.5	0.00021486327043911477	0.42290748898678415	0.10341835580525505	6	3	2.214305859904784e-28	0.003140309337187062	True	True	True	1.0	0.10341835580525505
Ror1	ROR1	cerebellar_identity	regional_cerebellar_identity	cerebellar_identity_gene_with_human_bridge_leakage_warning	marker_panel	True	True	73	88	1.0	0.5	0.5	7.901551856617938e-27	6	12	1.0	0.5	0.5	0.00021486327043911477	0.2734877734877735	0.10197370459778307	4	3	1.925670334494866e-25	0.003140309337187062	True	True	True	1.0	0.10197370459778307
Neurod1	NEUROD1	shared_granule_neuronal	shared_granule_neuronal_state	shared_neuronal_state_context_dependent	marker_panel	True	True	73	88	1.0	0.5	0.5	5.288228480230658e-12	6	12	1.0	0.5	0.5	0.00021486327043911477	0.10101010101010101	0.8952295715202092	6	3	7.692935998403956e-12	0.003140309337187062	True	True	True	1.0	0.10101010101010101
RIMS2	RIMS2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.964923734702554e-07	6	12	1.0	0.5	0.5	0.0017167440604175456	0.7506573181419807	0.09503268175258082	6	3	6.51456172234131e-07	0.013191158405414228	True	True	True	1.0	0.09503268175258082
NSUN6	NSUN6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	9.486940249949818e-19	6	12	1.0	0.5	0.5	0.0017167440604175456	0.453781512605042	0.09461229780101077	6	3	3.2818458376620658e-18	0.013191158405414228	True	True	True	1.0	0.09461229780101077
