db_class_key	canonical_gene	human_symbol	mouse_symbol	canonical_mouse_symbol	mgi_one_to_one_human_mouse	same_canonical_symbol	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	human_location	mouse_location
51620190	REEP3	REEP3	Reep3	REEP3	True	True	True	221035	28193	HGNC:23711	MGI:88930	Chr10 q21.3	Chr10 34.83 cM
51635182	REEP4	REEP4	Reep4	REEP4	True	True	True	80346	72549	HGNC:26176	MGI:1919799	Chr8 p21.3	Chr14 36.32 cM
51619435	REEP5	REEP5	Reep5	REEP5	True	True	True	7905	13476	HGNC:30077	MGI:1270152	Chr5 q22.2	Chr18 18.57 cM
51628225	REEP6	REEP6	Reep6	REEP6	True	True	True	92840	70335	HGNC:30078	MGI:1917585	Chr19 p13.3	Chr10 39.72 cM
51626635	REG3A	REG3A	Reg3a	REG3A	True	True	True	5068	19694	HGNC:8601	MGI:109408	Chr2 p12	Chr6 34.76 cM
51624658	REG3G	REG3G	Reg3g	REG3G	True	True	True	130120	19695	HGNC:29595	MGI:109406	Chr2 p12	Chr6 34.78 cM
51624657	REG4	REG4	Reg4	REG4	True	True	True	83998	67709	HGNC:22977	MGI:1914959	Chr1 p12	Chr3 42.73 cM
51617931	REL	REL	Rel	REL	True	True	True	5966	19696	HGNC:9954	MGI:97897	Chr2 p16.1	Chr11 14.36 cM
51623404	RELA	RELA	Rela	RELA	True	True	True	5970	19697	HGNC:9955	MGI:103290	Chr11 q13.1	Chr19 4.34 cM
51621034	RELB	RELB	Relb	RELB	True	True	True	5971	19698	HGNC:9956	MGI:103289	Chr19 q13.32	Chr7 9.93 cM
51629781	RELCH	RELCH	Relch	RELCH	True	True	True	57614	227446	HGNC:29289	MGI:1922832	Chr18 q21.33	Chr1 49.64 cM
51631647	RELL1	RELL1	Rell1	RELL1	True	True	True	768211	100532	HGNC:27379	MGI:2140767	Chr4	Chr5 32.8 cM
51628819	RELL2	RELL2	Rell2	RELL2	True	True	True	285613	225392	HGNC:26902	MGI:1918044	Chr5 q31.3	Chr18 19.83 cM
51630504	RELN	RELN	Reln	RELN	True	True	True	5649	19699	HGNC:9957	MGI:103022	Chr7 q22.1	Chr5 9.98 cM
51629939	RELT	RELT	Relt	RELT	True	True	True	84957	320100	HGNC:13764	MGI:2443373	Chr11 q13.4	Chr7 54.44 cM
51621725	REM1	REM1	Rem1	REM1	True	True	True	28954	19700	HGNC:15922	MGI:1097696	Chr20 q11.21	Chr2 75.41 cM
51624627	REM2	REM2	Rem2	REM2	True	True	True	161253	140743	HGNC:20248	MGI:2155260	Chr14 q11.2	Chr14 27.8 cM
51630646	REN	REN	Ren2	REN2	True	False	False	5972	19702	HGNC:9958	MGI:97899	Chr1 q32.1	Chr1 syntenic
51620167	RENBP	RENBP	Renbp	RENBP	True	True	True	5973	19703	HGNC:9959	MGI:105940	ChrX q28	ChrX 37.49 cM
51635183	RENO1	RENO1	Reno1	RENO1	True	True	True	119545628	100042332	HGNC:54096	MGI:1923627	Chr17 q25.3	Chr11 83.96 cM
51635184	REP15	REP15	Rep15	REP15	True	True	True	387849	66532	HGNC:33748	MGI:1913782	Chr12 p11.22	Chr6 77.7 cM
51635185	REPIN1	REPIN1	Repin1	REPIN1	True	True	True	29803	58887	HGNC:17922	MGI:1889817	Chr7 q36.1	Chr6 23.57 cM
51626067	REPS1	REPS1	Reps1	REPS1	True	True	True	85021	19707	HGNC:15578	MGI:1196373	Chr6 q24.1	Chr10 7.42 cM
51630444	REPS2	REPS2	Reps2	REPS2	True	True	True	9185	194590	HGNC:9963	MGI:2663511	ChrX p22.2	ChrX 74.67 cM
51629776	RER1	RER1	Rer1	RER1	True	True	True	11079	67830	HGNC:30309	MGI:1915080	Chr1 p36.32	Chr4 86.17 cM
51616365	RERE	RERE	Rere	RERE	True	True	True	473	68703	HGNC:9965	MGI:2683486	Chr1 p36.23	Chr4 81.34 cM
51624484	RERG	RERG	Rerg	RERG	True	True	True	85004	232441	HGNC:15980	MGI:2665139	Chr12 p12.3	Chr6 66.73 cM
51624074	RERGL	RERGL	Rergl	RERGL	True	True	True	79785	632971	HGNC:26213	MGI:3642998	Chr12 p12.3	Chr6 69.67 cM
51635186	RESF1	RESF1	Resf1	RESF1	True	True	True	55196	67246	HGNC:25559	MGI:1914496	Chr12 p11.21	Chr6 78.89 cM
51635187	RESP18	RESP18	Resp18	RESP18	True	True	True	389075	19711	HGNC:33762	MGI:1098222	Chr2 q35	Chr1 38.65 cM
51623519	REST	REST	Rest	REST	True	True	True	5978	19712	HGNC:9966	MGI:104897	Chr4 q12	Chr5 41.61 cM
51617932	RET	RET	Ret	RET	True	True	True	5979	19713	HGNC:9967	MGI:97902	Chr10 q11.21	Chr6 55.86 cM
51635188	RETN	RETN	Retn	RETN	True	True	True	56729	57264	HGNC:20389	MGI:1888506	Chr19 p13.2	Chr8 1.92 cM
51635189	RETNLB	RETNLB	Retnla	RETNLA	True	False	False	84666	57262	HGNC:20388	MGI:1888504	Chr3 q13.13	Chr16 30.75 cM
51619305	RETREG1	RETREG1	Retreg1	RETREG1	True	True	True	54463	66270	HGNC:25964	MGI:1913520	Chr5 p15.1	Chr15 9.59 cM
51619304	RETREG2	RETREG2	Retreg2	RETREG2	True	True	True	79137	227298	HGNC:28450	MGI:2388278	Chr2 q35	Chr1 38.61 cM
51619306	RETREG3	RETREG3	Retreg3	RETREG3	True	True	True	162427	67998	HGNC:27258	MGI:1915248	Chr17 q21.2	Chr11 64.2 cM
51624075	RETSAT	RETSAT	Retsat	RETSAT	True	True	True	54884	67442	HGNC:25991	MGI:1914692	Chr2 p11.2	Chr6 32.27 cM
51626378	REV1	REV1	Rev1	REV1	True	True	True	51455	56210	HGNC:14060	MGI:1929074	Chr2 q11.2	Chr1 16.46 cM
51622240	REV3L	REV3L	Rev3l	REV3L	True	True	True	5980	19714	HGNC:9968	MGI:1337131	Chr6 q21	Chr10 21.04 cM
51622354	REX1BD	REX1BD	Rex1bd	REX1BD	True	True	True	55049	66462	HGNC:26098	MGI:1913712	Chr19 p13.11	Chr8 34.15 cM
51619794	REXO1	REXO1	Rexo1	REXO1	True	True	True	57455	66932	HGNC:24616	MGI:1914182	Chr19 p13.3	Chr10 39.72 cM
51635192	REXO2	REXO2	Rexo2	REXO2	True	True	True	25996	104444	HGNC:17851	MGI:1888981	Chr11 q23.2	Chr9 26.42 cM
51622686	REXO4	REXO4	Rexo4	REXO4	True	True	True	57109	227656	HGNC:12820	MGI:2684957	Chr9 q34.2	Chr2 19.13 cM
51635193	REXO5	REXO5	Rexo5	REXO5	True	True	True	81691	434234	HGNC:24661	MGI:1919402	Chr16 p12.3	Chr7 64.21 cM
51625877	RFC1	RFC1	Rfc1	RFC1	True	True	True	5981	19687	HGNC:9969	MGI:97891	Chr4 p14	Chr5 33.61 cM
51628535	RFC2	RFC2	Rfc2	RFC2	True	True	True	5982	19718	HGNC:9970	MGI:1341868	Chr7 q11.23	Chr5 74.68 cM
51617011	RFC3	RFC3	Rfc3	RFC3	True	True	True	5983	69263	HGNC:9971	MGI:1916513	Chr13 q13.2	Chr5 90.18 cM
51629704	RFC4	RFC4	Rfc4	RFC4	True	True	True	5984	106344	HGNC:9972	MGI:2146571	Chr3 q27.3	Chr16 13.93 cM
51628471	RFC5	RFC5	Rfc5	RFC5	True	True	True	5985	72151	HGNC:9973	MGI:1919401	Chr12 q24.23	Chr5 56.88 cM
51628592	RFESD	RFESD	Rfesd	RFESD	True	True	True	317671	218341	HGNC:29587	MGI:2145198	Chr5 q15	Chr13 40.95 cM
51629998	RFFL	RFFL	Rffl	RFFL	True	True	True	117584	67338	HGNC:24821	MGI:1914588	Chr17 q12	Chr11 50.25 cM
51625851	RFK	RFK	Rfk	RFK	True	True	True	55312	54391	HGNC:30324	MGI:1914688	Chr9 q21.13	Chr19 12.82 cM
51617639	RFLNA	RFLNA	Rflna	RFLNA	True	True	True	144347	73121	HGNC:27051	MGI:1920371	Chr12 q24.31	Chr5 63.95 cM
51619281	RFLNB	RFLNB	Rflnb	RFLNB	True	True	True	359845	76566	HGNC:28705	MGI:1923816	Chr17 p13.3	Chr11 45.92 cM
51620430	RFNG	RFNG	Rfng	RFNG	True	True	True	5986	19719	HGNC:9974	MGI:894275	Chr17 q25.3	Chr11 84.53 cM
51635195	RFPL4B	RFPL4B	Rfpl4b	RFPL4B	True	True	True	442247	215919	HGNC:33264	MGI:2684908	Chr6 q21	Chr10 19.98 cM
51626233	RFT1	RFT1	Rft1	RFT1	True	True	True	91869	328370	HGNC:30220	MGI:3607791	Chr3 p21.1	Chr14 18.9 cM
51624804	RFTN1	RFTN1	Rftn1	RFTN1	True	True	True	23180	76438	HGNC:30278	MGI:1923688	Chr3 p24.3	Chr17 25.86 cM
51627984	RFTN2	RFTN2	Rftn2	RFTN2	True	True	True	130132	74013	HGNC:26402	MGI:1921263	Chr2 q33.1	Chr1 28.05 cM
51631443	RFWD3	RFWD3	Rfwd3	RFWD3	True	True	True	55159	234736	HGNC:25539	MGI:2384584	Chr16 q23.1	Chr8 57.98 cM
51622291	RFX1	RFX1	Rfx1	RFX1	True	True	True	5989	19724	HGNC:9982	MGI:105982	Chr19 p13.12	Chr8 40.28 cM
51616899	RFX2	RFX2	Rfx2	RFX2	True	True	True	5990	19725	HGNC:9983	MGI:106583	Chr19 p13.3	Chr17 29.5 cM
51628902	RFX3	RFX3	Rfx3	RFX3	True	True	True	5991	19726	HGNC:9984	MGI:106582	Chr9 p24.2	Chr19 22.36 cM
51630662	RFX4	RFX4	Rfx4	RFX4	True	True	True	5992	71137	HGNC:9985	MGI:1918387	Chr12 q23.3	Chr10 41.63 cM
51625100	RFX5	RFX5	Rfx5	RFX5	True	True	True	5993	53970	HGNC:9986	MGI:1858421	Chr1 q21.3	Chr3 40.74 cM
51626665	RFX6	RFX6	Rfx6	RFX6	True	True	True	222546	320995	HGNC:21478	MGI:2445208	Chr6 q22.1	Chr10 25.74 cM
51620072	RFX7	RFX7	Rfx7	RFX7	True	True	True	64864	319758	HGNC:25777	MGI:2442675	Chr15 q21.3	Chr9 40.08 cM
51635196	RFX8	RFX8	Rfx8	RFX8	True	True	True	731220	619289	HGNC:37253	MGI:3588206	Chr2	Chr1 18.41 cM
51624663	RFXANK	RFXANK	Rfxank	RFXANK	True	True	True	8625	19727	HGNC:9987	MGI:1333865	Chr19 p13.11	Chr8 34.15 cM
51624882	RFXAP	RFXAP	Rfxap	RFXAP	True	True	True	5994	170767	HGNC:9988	MGI:2180854	Chr13 q13.3	Chr3 25.69 cM
51624214	RGCC	RGCC	Rgcc	RGCC	True	True	True	28984	66214	HGNC:20369	MGI:1913464	Chr13 q14.11	Chr14 42.59 cM
51629948	RGL1	RGL1	Rgl1	RGL1	True	True	True	23179	19731	HGNC:30281	MGI:107484	Chr1 q25.3	Chr1 64.85 cM
51622274	RGL2	RGL2	Rgl2	RGL2	True	True	True	5863	19732	HGNC:9769	MGI:107483	Chr6 p21.32	Chr17 17.98 cM
51624080	RGL3	RGL3	Rgl3	RGL3	True	True	True	57139	71746	HGNC:30282	MGI:1918996	Chr19 p13.2	Chr9 7.96 cM
51621814	RGMA	RGMA	Rgma	RGMA	True	True	True	56963	244058	HGNC:30308	MGI:2679262	Chr15 q26.1	Chr7 41.85 cM
51618648	RGMB	RGMB	Rgmb	RGMB	True	True	True	285704	68799	HGNC:26896	MGI:1916049	Chr5 q15	Chr17 8.96 cM
51630144	RGN	RGN	Rgn	RGN	True	True	True	9104	19733	HGNC:9989	MGI:108024	ChrX p11.3	ChrX 16.04 cM
51630194	RGP1	RGP1	Rgp1	RGP1	True	True	True	9827	242406	HGNC:21965	MGI:1915956	Chr9 p13.3	Chr4 23.05 cM
51624081	RGR	RGR	Rgr	RGR	True	True	True	5995	57811	HGNC:9990	MGI:1929473	Chr10 q23.1	Chr14 21.29 cM
51625280	RGS1	RGS1	Rgs1	RGS1	True	True	True	5996	50778	HGNC:9991	MGI:1354694	Chr1 q31.2	Chr1 62.56 cM
51635197	RGS10	RGS10	Rgs10	RGS10	True	True	True	6001	67865	HGNC:9992	MGI:1915115	Chr10 q26.11	Chr7 70.16 cM
51629297	RGS11	RGS11	Rgs11	RGS11	True	True	True	8786	50782	HGNC:9993	MGI:1354739	Chr16 p13.3	Chr17 13.07 cM
51617399	RGS12	RGS12	Rgs12	RGS12	True	True	True	6002	71729	HGNC:9994	MGI:1918979	Chr4 p16.3	Chr5 17.96 cM
51624082	RGS13	RGS13	Rgs13	RGS13	True	True	True	6003	246709	HGNC:9995	MGI:2180585	Chr1 q31.2	Chr1 62.56 cM
51624083	RGS14	RGS14	Rgs14	RGS14	True	True	True	10636	51791	HGNC:9996	MGI:1859709	Chr5 q35.3	Chr13 29.8 cM
51628433	RGS16	RGS16	Rgs16	RGS16	True	True	True	6004	19734	HGNC:9997	MGI:108407	Chr1 q25.3	Chr1 65.43 cM
51630295	RGS17	RGS17	Rgs17	RGS17	True	True	True	26575	56533	HGNC:14088	MGI:1927469	Chr6 q25.2	Chr10 1.91 cM
51628999	RGS18	RGS18	Rgs18	RGS18	True	True	True	64407	64214	HGNC:14261	MGI:1927498	Chr1 q31.2	Chr1 62.99 cM
51629397	RGS19	RGS19	Rgs19	RGS19	True	True	True	10287	56470	HGNC:13735	MGI:1915153	Chr20 q13.33	Chr2 103.72 cM
51619246	RGS2	RGS2	Rgs2	RGS2	True	True	True	5997	19735	HGNC:9998	MGI:1098271	Chr1 q31.2	Chr1 62.56 cM
51630261	RGS20	RGS20	Rgs20	RGS20	True	True	True	8601	58175	HGNC:14600	MGI:1929866	Chr8 q11.23	Chr1 1.8 cM
51624620	RGS21	RGS21	Rgs21	RGS21	True	True	True	431704	624910	HGNC:26839	MGI:3645243	Chr1 q31.2	Chr1 62.66 cM
51635198	RGS22	RGS22	Rgs22	RGS22	True	True	True	26166	626596	HGNC:24499	MGI:3613651	Chr8 q22.2	Chr15 14.46 cM
51622289	RGS3	RGS3	Rgs3	RGS3	True	True	True	5998	50780	HGNC:9999	MGI:1354734	Chr9 q32	Chr4 33.19 cM
51617133	RGS4	RGS4	Rgs4	RGS4	True	True	True	5999	19736	HGNC:10000	MGI:108409	Chr1 q23.3	Chr1 76.84 cM
51620825	RGS5	RGS5	Rgs5	RGS5	True	True	True	8490	19737	HGNC:10001	MGI:1098434	Chr1 q23.3	Chr1 76.84 cM
51621672	RGS6	RGS6	Rgs6	RGS6	True	True	True	9628	50779	HGNC:10002	MGI:1354730	Chr14 q24.2	Chr12 38.14 cM
51624085	RGS7	RGS7	Rgs7	RGS7	True	True	True	6000	24012	HGNC:10003	MGI:1346089	Chr1 q43	Chr1 81.11 cM
51621026	RGS7BP	RGS7BP	Rgs7bp	RGS7BP	True	True	True	401190	52882	HGNC:23271	MGI:106334	Chr5 q12.3	Chr13 56.9 cM
51630322	RGS8	RGS8	Rgs8	RGS8	True	True	True	85397	67792	HGNC:16810	MGI:108408	Chr1 q25.3	Chr1 65.41 cM
51624086	RGS9	RGS9	Rgs9	RGS9	True	True	True	8787	19739	HGNC:10004	MGI:1338824	Chr17 q24.1	Chr11 71.86 cM
51623999	RGS9BP	RGS9BP	Rgs9bp	RGS9BP	True	True	True	388531	243923	HGNC:30304	MGI:2384418	Chr19 q13.11	Chr7 21.37 cM
51635199	RGSL1	RGSL1	Rgsl1	RGSL1	True	True	True	353299	240816	HGNC:18636	MGI:2685048	Chr1	Chr1 65.43 cM
51628034	RHAG	RHAG	Rhag	RHAG	True	True	True	6005	19743	HGNC:10006	MGI:1202713	Chr6 p12.3	Chr17 19.54 cM
51628461	RHBDD1	RHBDD1	Rhbdd1	RHBDD1	True	True	True	84236	76867	HGNC:23081	MGI:1924117	Chr2 q36.3	Chr1 42.08 cM
51626198	RHBDD2	RHBDD2	Rhbdd2	RHBDD2	True	True	True	57414	215160	HGNC:23082	MGI:1915612	Chr7 q11.23	Chr5 75.31 cM
51624741	RHBDD3	RHBDD3	Rhbdd3	RHBDD3	True	True	True	25807	279766	HGNC:1308	MGI:2444684	Chr22 q12.2	Chr11 3.26 cM
51624088	RHBDF1	RHBDF1	Rhbdf1	RHBDF1	True	True	True	64285	13650	HGNC:20561	MGI:104328	Chr16 p13.3	Chr11 18.83 cM
51635200	RHBDF2	RHBDF2	Rhbdf2	RHBDF2	True	True	True	79651	217344	HGNC:20788	MGI:2442473	Chr17 q25.1	Chr11 syntenic
51631444	RHBDL1	RHBDL1	Rhbdl1	RHBDL1	True	True	True	9028	214951	HGNC:10007	MGI:2384891	Chr16 p13.3	Chr17 12.93 cM
51629450	RHBDL2	RHBDL2	Rhbdl2	RHBDL2	True	True	True	54933	230726	HGNC:16083	MGI:3608413	Chr1 p34.3	Chr4 57.42 cM
51625734	RHBDL3	RHBDL3	Rhbdl3	RHBDL3	True	True	True	162494	246104	HGNC:16502	MGI:2179276	Chr17 q11.2	Chr11 47.73 cM
51621036	RHBG	RHBG	Rhbg	RHBG	True	True	True	57127	58176	HGNC:14572	MGI:1927379	Chr1 q22	Chr3 38.78 cM
51618729	RHCG	RHCG	Rhcg	RHCG	True	True	True	51458	56315	HGNC:18140	MGI:1888517	Chr15 q26.1	Chr7 45.09 cM
51629855	RHEB	RHEB	Rheb	RHEB	True	True	True	6009	19744	HGNC:10011	MGI:97912	Chr7 q36.1	Chr5 11.93 cM
51618730	RHEBL1	RHEBL1	Rhebl1	RHEBL1	True	True	True	121268	69159	HGNC:21166	MGI:1916409	Chr12 q13.12	Chr15 54.99 cM
51625648	RHNO1	RHNO1	Rhno1	RHNO1	True	True	True	83695	72440	HGNC:28206	MGI:1915315	Chr12 p13.33	Chr6 62.97 cM
51619054	RHO	RHO	Rho	RHO	True	True	True	6010	212541	HGNC:10012	MGI:97914	Chr3 q22.1	Chr6 53.72 cM
51616229	RHOA	RHOA	Rhoa	RHOA	True	True	True	387	11848	HGNC:667	MGI:1096342	Chr3 p21.31	Chr9 59.2 cM
51635201	RHOB	RHOB	Rhob	RHOB	True	True	True	388	11852	HGNC:668	MGI:107949	Chr2 p24.1	Chr12 3.88 cM
51630399	RHOBTB1	RHOBTB1	Rhobtb1	RHOBTB1	True	True	True	9886	69288	HGNC:18738	MGI:1916538	Chr10 q21.2	Chr10 36.04 cM
51626222	RHOBTB2	RHOBTB2	Rhobtb2	RHOBTB2	True	True	True	23221	246710	HGNC:18756	MGI:2180557	Chr8 p21.3	Chr14 36.1 cM
51626414	RHOBTB3	RHOBTB3	Rhobtb3	RHOBTB3	True	True	True	22836	73296	HGNC:18757	MGI:1920546	Chr5 q15	Chr13 40.95 cM
51624089	RHOC	RHOC	Rhoc	RHOC	True	True	True	389	11853	HGNC:669	MGI:106028	Chr1 p13.2	Chr3 45.86 cM
51628573	RHOD	RHOD	Rhod	RHOD	True	True	True	29984	11854	HGNC:670	MGI:108446	Chr11 q13.2	Chr19 4.07 cM
51628574	RHOF	RHOF	Rhof	RHOF	True	True	True	54509	23912	HGNC:15703	MGI:1345629	Chr12 q24.31	Chr5 62.77 cM
51624090	RHOG	RHOG	Rhog	RHOG	True	True	True	391	56212	HGNC:672	MGI:1928370	Chr11 p15.4	Chr7 54.71 cM
51630771	RHOH	RHOH	Rhoh	RHOH	True	True	True	399	74734	HGNC:686	MGI:1921984	Chr4 p14	Chr5 33.8 cM
51625708	RHOJ	RHOJ	Rhoj	RHOJ	True	True	True	57381	80837	HGNC:688	MGI:1931551	Chr14 q23.2	Chr12 32.63 cM
51627938	RHOQ	RHOQ	Rhoq	RHOQ	True	True	True	23433	104215	HGNC:17736	MGI:1931553	Chr2 p21	Chr17 56.9 cM
51623229	RHOT1	RHOT1	Rhot1	RHOT1	True	True	True	55288	59040	HGNC:21168	MGI:1926078	Chr17 q11.2	Chr11 47.62 cM
51623230	RHOT2	RHOT2	Rhot2	RHOT2	True	True	True	89941	214952	HGNC:21169	MGI:2384892	Chr16 p13.3	Chr17 12.93 cM
51619523	RHOU	RHOU	Rhou	RHOU	True	True	True	58480	69581	HGNC:17794	MGI:1916831	Chr1 q42.13	Chr8 72.1 cM
51624228	RHOV	RHOV	Rhov	RHOV	True	True	True	171177	228543	HGNC:18313	MGI:2444227	Chr15 q15.1	Chr2 59.97 cM
51635202	RHOXF1	RHOXF1	Rhox12	RHOX12	True	False	False	158800	382282	HGNC:29993	MGI:2685994	ChrX q24	ChrX 22.36 cM
51635207	RHOXF2B	RHOXF2B	Rhox2g	RHOX2G	True	False	False	727940	434766	HGNC:33519	MGI:3648776	ChrX q24	ChrX 21.94 cM
51624512	RHPN1	RHPN1	Rhpn1	RHPN1	True	True	True	114822	14787	HGNC:19973	MGI:1098783	Chr8 q24.3	Chr15 34.76 cM
51624293	RIBC1	RIBC1	Ribc1	RIBC1	True	True	True	158787	66611	HGNC:26537	MGI:1913861	ChrX p11.22	ChrX 68.46 cM
51635212	RIBC2	RIBC2	Ribc2	RIBC2	True	True	True	26150	67747	HGNC:13241	MGI:1914997	Chr22 q13.31	Chr15 40.25 cM
51621380	RIC1	RIC1	Ric1	RIC1	True	True	True	57589	226089	HGNC:17686	MGI:1924893	Chr9 p24.1	Chr19 24.07 cM
51624091	RIC3	RIC3	Ric3	RIC3	True	True	True	79608	320360	HGNC:30338	MGI:2443887	Chr11 p15.4	Chr7 57.21 cM
51630198	RIC8A	RIC8A	Ric8a	RIC8A	True	True	True	60626	101489	HGNC:29550	MGI:2141866	Chr11 p15.5	Chr7 86.06 cM
51621048	RIC8B	RIC8B	Ric8b	RIC8B	True	True	True	55188	237422	HGNC:25555	MGI:2682307	Chr12 q23.3	Chr10 41.63 cM
51622218	RICTOR	RICTOR	Rictor	RICTOR	True	True	True	253260	78757	HGNC:28611	MGI:1926007	Chr5 p13.1	Chr15 3.25 cM
51621756	RIDA	RIDA	Rida	RIDA	True	True	True	10247	15473	HGNC:16897	MGI:1095401	Chr8 q22.2	Chr15 14.34 cM
51620173	RIF1	RIF1	Rif1	RIF1	True	True	True	55183	51869	HGNC:23207	MGI:1098622	Chr2 q23.3	Chr2 29.98 cM
51618173	RIGI	RIGI	Rigi	RIGI	True	True	True	23586	230073	HGNC:19102	MGI:2442858	Chr9 p21.1	Chr4 20.24 cM
51635213	RIIAD1	RIIAD1	Riiad1	RIIAD1	True	True	True	284485	66353	HGNC:26686	MGI:1913603	Chr1 q21.3	Chr3 40.71 cM
51631207	RILP	RILP	Rilp	RILP	True	True	True	83547	280408	HGNC:30266	MGI:2144271	Chr17 p13.3	Chr11 45.92 cM
51628039	RILPL1	RILPL1	Rilpl1	RILPL1	True	True	True	353116	75695	HGNC:26814	MGI:1922945	Chr12 q24.31	Chr5 63.62 cM
51619070	RILPL2	RILPL2	Rilpl2	RILPL2	True	True	True	196383	80291	HGNC:28787	MGI:1933112	Chr12 q24.31	Chr5 63.6 cM
51624094	RIMBP2	RIMBP2	Rimbp2	RIMBP2	True	True	True	23504	231760	HGNC:30339	MGI:2443235	Chr12 q24.33	Chr5 67.91 cM
51623344	RIMKLA	RIMKLA	Rimkla	RIMKLA	True	True	True	284716	194237	HGNC:28725	MGI:3040686	Chr1 p34.2	Chr4 55.4 cM
51623345	RIMKLB	RIMKLB	Rimklb	RIMKLB	True	True	True	57494	108653	HGNC:29228	MGI:1918325	Chr12 p13.31	Chr6 57.55 cM
51620451	RIMOC1	RIMOC1	Rimoc1	RIMOC1	True	True	True	285636	106064	HGNC:27750	MGI:2146232	Chr5 p13.1	Chr15 1.84 cM
51624095	RIMS1	RIMS1	Rims1	RIMS1	True	True	True	22999	116837	HGNC:17282	MGI:2152971	Chr6 q13	Chr1 8.54 cM
51624096	RIMS2	RIMS2	Rims2	RIMS2	True	True	True	9699	116838	HGNC:17283	MGI:2152972	Chr8 q22.3	Chr15 15.45 cM
51625219	RIMS3	RIMS3	Rims3	RIMS3	True	True	True	9783	242662	HGNC:21292	MGI:2443331	Chr1 p34.2	Chr4 56.58 cM
51625129	RIMS4	RIMS4	Rims4	RIMS4	True	True	True	140730	241770	HGNC:16183	MGI:2674366	Chr20 q13.12	Chr2 84.52 cM
51624873	RIN1	RIN1	Rin1	RIN1	True	True	True	9610	225870	HGNC:18749	MGI:2385695	Chr11 q13.2	Chr19 4.23 cM
51621113	RIN2	RIN2	Rin2	RIN2	True	True	True	54453	74030	HGNC:18750	MGI:1921280	Chr20 p11.23	Chr2 71.25 cM
51621075	RIN3	RIN3	Rin3	RIN3	True	True	True	79890	217835	HGNC:18751	MGI:2385708	Chr14 q32.12	Chr12 51.45 cM
51635215	RING1	RING1	Ring1	RING1	True	True	True	6015	19763	HGNC:10018	MGI:1101770	Chr6 p21.32	Chr17 17.98 cM
51631307	RINL	RINL	Rinl	RINL	True	True	True	126432	320435	HGNC:24795	MGI:2444024	Chr19 q13.2	Chr7 16.93 cM
51625996	RINT1	RINT1	Rint1	RINT1	True	True	True	60561	72772	HGNC:21876	MGI:1916233	Chr7 q22.3	Chr5 10.45 cM
51619922	RIOK1	RIOK1	Riok1	RIOK1	True	True	True	83732	71340	HGNC:18656	MGI:1918590	Chr6 p24.3	Chr13 17.91 cM
51635216	RIOK2	RIOK2	Riok2	RIOK2	True	True	True	55781	67045	HGNC:18999	MGI:1914295	Chr5 q15	Chr17 9.77 cM
51619474	RIOK3	RIOK3	Riok3	RIOK3	True	True	True	8780	66878	HGNC:11451	MGI:1914128	Chr18 q11.2	Chr18 6.15 cM
51622405	RIOX1	RIOX1	Riox1	RIOX1	True	True	True	79697	71952	HGNC:20968	MGI:1919202	Chr14 q24.3	Chr12 38.97 cM
51623219	RIOX2	RIOX2	Riox2	RIOX2	True	True	True	84864	67014	HGNC:19441	MGI:1914264	Chr3 q11.2	Chr16 34.83 cM
51624097	RIPK1	RIPK1	Ripk1	RIPK1	True	True	True	8737	19766	HGNC:10019	MGI:108212	Chr6 p25.2	Chr13 14.01 cM
51624092	RIPK2	RIPK2	Ripk2	RIPK2	True	True	True	8767	192656	HGNC:10020	MGI:1891456	Chr8 q21.3	Chr4 6.7 cM
51624098	RIPK3	RIPK3	Ripk3	RIPK3	True	True	True	11035	56532	HGNC:10021	MGI:2154952	Chr14 q12	Chr14 28.19 cM
51628046	RIPK4	RIPK4	Ripk4	RIPK4	True	True	True	54101	72388	HGNC:496	MGI:1919638	Chr21 q22.3	Chr16 57.63 cM
51619385	RIPOR1	RIPOR1	Ripor1	RIPOR1	True	True	True	79567	75687	HGNC:25836	MGI:1922937	Chr16 q22.1	Chr8 53.04 cM
51619386	RIPOR2	RIPOR2	Ripor2	RIPOR2	True	True	True	9750	193385	HGNC:13872	MGI:2444879	Chr6 p22.3	Chr13 10.5 cM
51619387	RIPOR3	RIPOR3	Ripor3	RIPOR3	True	True	True	140876	69553	HGNC:16168	MGI:1916803	Chr20 q13.13	Chr2 88.07 cM
51630760	RIPPLY1	RIPPLY1	Ripply1	RIPPLY1	True	True	True	92129	622473	HGNC:25117	MGI:3614797	ChrX q22.3	ChrX 61.35 cM
51630759	RIPPLY2	RIPPLY2	Ripply2	RIPPLY2	True	True	True	134701	382089	HGNC:21390	MGI:2685968	Chr6 q14.2	Chr9 46.69 cM
51630761	RIPPLY3	RIPPLY3	Ripply3	RIPPLY3	True	True	True	53820	170765	HGNC:3047	MGI:2181192	Chr21 q22.13	Chr16 55.17 cM
51625505	RIT1	RIT1	Rit1	RIT1	True	True	True	6016	19769	HGNC:10023	MGI:108053	Chr1 q22	Chr3 38.95 cM
51635217	RIT2	RIT2	Rit2	RIT2	True	True	True	6014	19762	HGNC:10017	MGI:108054	Chr18 q12.3	Chr18 17.69 cM
51635218	RITA1	RITA1	Rita1	RITA1	True	True	True	84934	100764	HGNC:25925	MGI:1922021	Chr12 q24.13	Chr5 60.63 cM
