gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
ZNF688	ZNF688	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.04332241959415727	0.10535962308015397	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.04332241959415727	51636452	ZNF688	Zfp688	ZFP688	nonidentical_symbol	146542	69234	HGNC:30489	MGI:1916484	True
ZNF593	ZNF593	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.03547532551747515	0.1240261859561658	3	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.03547532551747515	51629897	ZNF593	Zfp593	ZFP593	nonidentical_symbol	51042	68040	HGNC:30943	MGI:1915290	True
ABCA8	ABCA8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.030491120610516696	0.03906465467819857	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.030491120610516696	51631695	ABCA8	Abca8b	ABCA8B	nonidentical_symbol	10351	27404	HGNC:38	MGI:1351668	True
ZNF354A	ZNF354A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.022269398615298773	0.047631132758080716	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.022269398615298773	51636385	ZNF354A	Zfp354a	ZFP354A	nonidentical_symbol	6940	21408	HGNC:11628	MGI:103172	True
C22orf39	C22ORF39	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.003793479271897862	0.1706698926388046	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.003793479271897862	51631086	C22orf39	2510002D24Rik	2510002D24RIK	nonidentical_symbol	128977	72307	HGNC:27012	MGI:1919557	True
ZNF580	ZNF580	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0028097234635402974	0.34829733176357364	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0028097234635402974	51636427	ZNF580	Zfp580	ZFP580	nonidentical_symbol	51157	68992	HGNC:29473	MGI:1916242	True
CCL27	CCL27	mgi_one_to_one_ortholog_gene	3	3	1.0	0.5	0.5	0.30962837708843105	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.002049460308785353	0.22664968127441912	3	2	0.5320355913733621	0.2679508821660189	True	False	0.6666666666666666	0.002049460308785353	51617518	CCL27	Ccl27a	CCL27A	nonidentical_symbol	10850	20301	HGNC:10626	MGI:1343459	True
RAB9A	RAB9A	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.08572086611136764	0.2527508219734179	5	3	0.444860854241819	0.11250565895934203	True	False	0.6666666666666665	0.08572086611136764	51622146	RAB9A	Rab9	RAB9	nonidentical_symbol	9367	56382	HGNC:9792	MGI:1890695	True
BOD1L1	BOD1L1	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.42539298669891173	0.41581476510505583	5	3	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.41581476510505583	51631374	BOD1L1	Bod1l	BOD1L	nonidentical_symbol	259282	665775	HGNC:31792	MGI:2444804	True
SUPT5H	SUPT5H	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.30490055361902807	0.28456571190809754	4	3	0.4263161510981014	0.2679508821660189	True	False	0.5833333333333334	0.28456571190809754	51618966	SUPT5H	Supt5	SUPT5	nonidentical_symbol	6829	20924	HGNC:11469	MGI:1202400	True
SUPT6H	SUPT6H	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.37049576783555016	0.2164605553010971	4	3	0.4263161510981014	0.2679508821660189	True	False	0.5833333333333334	0.2164605553010971	51623714	SUPT6H	Supt6	SUPT6	nonidentical_symbol	6830	20926	HGNC:11470	MGI:107726	True
AHSA2P	AHSA2P	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	5	10	1.0	0.5	0.5	0.030093938344890565	0.2110738182768753	0.49850634802091115	4	2	0.6962247881238418	0.10642276028215444	True	False	0.5833333333333334	0.2110738182768753	51616042	AHSA2P	Ahsa2	AHSA2	nonidentical_symbol	130872	268390	HGNC:20437	MGI:1916133	False
ZNF143	ZNF143	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.0017167440604175456	0.10328091863345551	0.11978580387868652	3	3	0.6962247881238418	0.015247217002160102	True	False	0.5833333333333334	0.10328091863345551	51622651	ZNF143	Zfp143	ZFP143	nonidentical_symbol	7702	20841	HGNC:12928	MGI:1277969	True
C14orf132	C14ORF132	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4157608695652174	0.10143595349299414	4	3	0.4263161510981014	0.520136477793939	True	False	0.5833333333333334	0.10143595349299414	51631996	C14orf132	D430019H16Rik	D430019H16RIK	nonidentical_symbol	56967	268595	HGNC:20346	MGI:2443127	True
ZNF777	ZNF777	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.10043870477585698	0.10370520013834042	3	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.10043870477585698	51636462	ZNF777	Zfp777	ZFP777	nonidentical_symbol	27153	72306	HGNC:22213	MGI:1919556	True
ZNF180	ZNF180	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.09752598925198684	0.09745772919983454	5	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.09745772919983454	51636341	ZNF180	Zfp180	ZFP180	nonidentical_symbol	7733	210135	HGNC:12970	MGI:1923701	True
ZNF317	ZNF317	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.0821400589377178	0.126523510727304	4	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.0821400589377178	51636377	ZNF317	Zfp317	ZFP317	nonidentical_symbol	57693	244713	HGNC:13507	MGI:107775	True
C2orf76	C2ORF76	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.09073135496258927	0.08138698911369419	4	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.08138698911369419	51630663	C2orf76	3110009E18Rik	3110009E18RIK	nonidentical_symbol	130355	73103	HGNC:27017	MGI:1920353	True
ZNF622	ZNF622	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.07754730379804828	0.21553956465441795	5	3	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.07754730379804828	51636440	ZNF622	Zfp622	ZFP622	nonidentical_symbol	90441	52521	HGNC:30958	MGI:1289282	True
ZNF518A	ZNF518A	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	5	10	0.6666666666666666	0.5	0.16666666666666663	0.1090977267289236	0.5129598662207357	0.07204610951008646	3	2	0.4263161510981014	0.2679508821660189	True	False	0.5833333333333334	0.07204610951008646	51620488	ZNF518A	Zfp518a	ZFP518A	nonidentical_symbol	9849	72672	HGNC:29009	MGI:1919922	True
ZNF358	ZNF358	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.06186253307132428	0.25386380535831976	4	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.06186253307132428	51626363	ZNF358	Zfp358	ZFP358	nonidentical_symbol	140467	140482	HGNC:16838	MGI:2153740	True
ZNF454	ZNF454	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.0017167440604175456	0.0610099375718863	0.062133946804917274	2	2	0.6962247881238418	0.015247217002160102	True	False	0.5833333333333334	0.0610099375718863	51636404	ZNF454	Zfp454	ZFP454	nonidentical_symbol	285676	237758	HGNC:21200	MGI:2679253	True
ZNF579	ZNF579	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.05972005403921937	0.19103137118313326	5	3	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.05972005403921937	51626139	ZNF579	Zfp579	ZFP579	nonidentical_symbol	163033	68490	HGNC:26646	MGI:1915740	True
ZNF205	ZNF205	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.053606477230287254	0.10716544507866041	4	3	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.053606477230287254	51636345	ZNF205	Zfp13	ZFP13	nonidentical_symbol	7755	22654	HGNC:12996	MGI:99159	True
ZNF598	ZNF598	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.04343954385501226	0.1184411303899379	4	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.04343954385501226	51620347	ZNF598	Zfp598	ZFP598	nonidentical_symbol	90850	213753	HGNC:28079	MGI:2670965	True
C11orf24	C11ORF24	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.0017167440604175456	0.042062402498831176	0.12501801733011955	4	2	0.6962247881238418	0.015247217002160102	True	False	0.5833333333333334	0.042062402498831176	51619176	C11orf24	1810055G02Rik	1810055G02RIK	nonidentical_symbol	53838	72056	HGNC:1174	MGI:1919306	True
ZNF646	ZNF646	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.5	0.5	0.009879767867540601	0.0255399887992205	0.08729585293122055	2	2	0.6962247881238418	0.03613674988490279	True	False	0.5833333333333334	0.0255399887992205	51620787	ZNF646	Zfp646	ZFP646	nonidentical_symbol	9726	233905	HGNC:29004	MGI:3665412	True
KIAA0408	KIAA0408	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0	0.2632052250557608	3	2	0.4263161510981014	0.2679508821660189	True	False	0.5833333333333334	0.0	51633353	KIAA0408	9330159F19Rik	9330159F19RIK	nonidentical_symbol	9729	212448	HGNC:21636	MGI:3036239	True
THAP9-AS1	THAP9-AS1	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5833333333333333	0.41666666666666674	0.2293592793625111	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.0	0.12764561876213135	3	3	0.4263161510981014	0.2679508821660189	True	False	0.5833333333333334	0.0	51635821	THAP9-AS1	5430416N02Rik	5430416N02RIK	nonidentical_symbol	100499177	100503199	HGNC:44172	MGI:1918676	True
ATP6V0E1	ATP6V0E1	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.2408670079074341	0.45089406071912214	5	3	0.444860854241819	0.2679508821660189	True	False	0.4999999999999999	0.2408670079074341	51616350	ATP6V0E1	Atp6v0e	ATP6V0E	nonidentical_symbol	8992	11974	HGNC:863	MGI:1328318	True
GSTM3	GSTM3	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.1349421401296563	0.41837652890154603	5	3	0.444860854241819	0.2679508821660189	True	False	0.4999999999999999	0.1349421401296563	51617295	GSTM3	Gstm5	GSTM5	nonidentical_symbol	2947	14866	HGNC:4635	MGI:1309466	True
C2orf69	C2ORF69	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16201754144959218	0.08999896989518683	3	2	0.444860854241819	0.2679508821660189	True	False	0.4999999999999999	0.08999896989518683	51616679	C2orf69	1700066M21Rik	1700066M21RIK	nonidentical_symbol	205327	73467	HGNC:26799	MGI:1920717	True
CA10	CA10	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.8818201402634633	0.09086347002185954	5	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666674	0.09086347002185954	51625408	CA10	Car10	CAR10	nonidentical_symbol	56934	72605	HGNC:1369	MGI:1919855	True
UTP14A	UTP14A	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.6520773656815935	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.07794697564934139	0.04505319784066414	3	2	0.9136857423095014	0.11250565895934203	True	False	0.41666666666666674	0.04505319784066414	51636181	UTP14A	Utp14b	UTP14B	nonidentical_symbol	10813	195434	HGNC:10665	MGI:2445092	True
TIMM8A	TIMM8A	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	1.0	0.6666666666666666	0.33333333333333337	0.04130279887374222	0.03377224781907056	0.06256178358160391	4	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666674	0.03377224781907056	51622111	TIMM8A	Timm8a1	TIMM8A1	nonidentical_symbol	1678	30058	HGNC:11817	MGI:1353433	True
KIAA1191	KIAA1191	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.2512730671624519	0.41971684856067687	5	3	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666663	0.2512730671624519	51624263	KIAA1191	4833439L19Rik	4833439L19RIK	nonidentical_symbol	57179	97820	HGNC:29209	MGI:1921162	True
ZNF394	ZNF394	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.09894062050503039	0.050990672628534434	3	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666663	0.050990672628534434	51636389	ZNF394	Zkscan14	ZKSCAN14	nonidentical_symbol	84124	67235	HGNC:18832	MGI:1914485	True
ZNF341	ZNF341	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.10201046319374182	0.05042151547565498	2	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666663	0.05042151547565498	51629290	ZNF341	Zfp341	ZFP341	nonidentical_symbol	84905	228807	HGNC:15992	MGI:2682937	True
ZNF629	ZNF629	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.04117586330012002	0.07832543423725881	3	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666663	0.04117586330012002	51636443	ZNF629	Zfp629	ZFP629	nonidentical_symbol	23361	320683	HGNC:29008	MGI:2444524	True
C7orf25	C7ORF25	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.8333333333333333	0.5	0.33333333333333326	0.04130279887374222	0.017203762216742132	0.10481200077927137	3	2	0.6962247881238418	0.11250565895934203	True	False	0.41666666666666663	0.017203762216742132	51619100	C7orf25	AW209491	AW209491	nonidentical_symbol	79020	105351	HGNC:21703	MGI:2145422	True
ZNF652	ZNF652	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.38769686350961186	0.1997493746387009	4	3	0.6962247881238418	0.2679508821660189	True	False	0.25	0.1997493746387009	51620626	ZNF652	Zfp652	ZFP652	nonidentical_symbol	22834	268469	HGNC:29147	MGI:2442221	True
ZNF608	ZNF608	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.49686301606495076	0.1848157860928856	5	3	0.6962247881238418	0.520136477793939	True	False	0.25	0.1848157860928856	51631564	ZNF608	Zfp608	ZFP608	nonidentical_symbol	57507	269023	HGNC:29238	MGI:2442338	True
MAPK1IP1L	MAPK1IP1L	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.31794337686318047	0.13207019429317146	5	3	0.6962247881238418	0.2679508821660189	True	False	0.25	0.13207019429317146	51633731	MAPK1IP1L	Mapk1ip1	MAPK1IP1	nonidentical_symbol	93487	69546	HGNC:19840	MGI:1916796	True
ZNF354C	ZNF354C	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.0986015931804898	0.12835644394730847	5	2	0.6962247881238418	0.520136477793939	True	False	0.25	0.0986015931804898	51630711	ZNF354C	Zfp354c	ZFP354C	nonidentical_symbol	30832	30944	HGNC:16736	MGI:1353621	True
CXorf38	CXORF38	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.12662963653266956	0.08754942260837043	5	2	0.6962247881238418	0.2679508821660189	True	False	0.25	0.08754942260837043	51630847	CXorf38	1810030O07Rik	1810030O07RIK	nonidentical_symbol	159013	69155	HGNC:28589	MGI:1916405	True
ZNF569	ZNF569	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16188706219830573	0.086533500241112	4	3	0.6962247881238418	0.2679508821660189	True	False	0.25	0.086533500241112	51636425	ZNF569	Zfp74	ZFP74	nonidentical_symbol	148266	72723	HGNC:24737	MGI:107784	True
ZNF770	ZNF770	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.15846978528955152	0.08052692076472545	4	3	0.6962247881238418	0.2679508821660189	True	False	0.25	0.08052692076472545	51619760	ZNF770	Zfp770	ZFP770	nonidentical_symbol	54989	228491	HGNC:26061	MGI:2445100	True
ZNF583	ZNF583	mgi_one_to_one_ortholog_gene	4	5	0.75	0.6666666666666666	0.08333333333333337	0.44815992261797355	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.21686582827110779	0.04343523521863782	3	2	0.6962247881238418	0.2679508821660189	True	False	0.25	0.04343523521863782	51636429	ZNF583	Zfp583	ZFP583	nonidentical_symbol	147949	213011	HGNC:26427	MGI:2682297	True
