target_source	target_set	target_label	model_term_supported	gene	mouse_symbol	priority	is_tf_or_regulatory_candidate	recommended_epigenomic_signal	rationale	current_evidence_source	present_as_gse268609_gene_expression_feature	gse268609_feature_id	gse268609_feature_name	gse268609_feature_row_1based	gse268609_chrom	gse268609_start	gse268609_end	gse268609_promoter_gene_window_plusminus_2kb	n_matching_gene_rows
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	KCNMB4	Kcnmb4	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	synaptic wiring or excitability candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000135643	KCNMB4	22114	chr12	70366289	70366290	chr12:70364289-70368290	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	MAP1B	Map1b	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000131711	MAP1B	9980	chr5	72107474	72107475	chr5:72105474-72109475	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	MAP3K13	Map3k13	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000073803	MAP3K13	7658	chr3	185282940	185363136	chr3:185280940-185365136	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	MAPK14	Mapk14	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000112062	MAPK14	11850	chr6	36027676	36028158	chr6:36025676-36030158	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	RTN3	Rtn3	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000133318	RTN3	19915	chr11	63681445	63681573	chr11:63679445-63683573	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	SEMA7A	Sema7a	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	axon-guidance or adhesion candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000138623	SEMA7A	25987	chr15	74433703	74433958	chr15:74431703-74435958	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	SLC17A6	Slc17a6	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	synaptic wiring or excitability candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000091664	SLC17A6	19386	chr11	22338380	22338381	chr11:22336380-22340381	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	STMN2	Stmn2	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	shared structural-executor candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000104435	STMN2	15544	chr8	79610813	79611735	chr8:79608813-79613735	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	TCF4	Tcf4	medium	True	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	regulatory morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000196628	TCF4	30584	chr18	55302625	55636027	chr18:55300625-55638027	1
manuscript_candidate_tier	Tier 4 screen-specific mechanism support	Tier 4 screen-specific mechanism support	ConstructionBalance	TUBA1B	Tuba1b	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000123416	TUBA1B	21657	chr12	49131394	49131395	chr12:49129394-49133395	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C14ORF119	1700123O20Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000179933	C14orf119	23945	chr14	23095504	23095525	chr14:23093504-23097525	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C16ORF87	4921524J17Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000155330	C16orf87	27305	chr16	46831161	46831180	chr16:46829161-46833180	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C17ORF75	5730455P16Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000108666	C17orf75	28813	chr17	32342172	32342209	chr17:32340172-32344209	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C1ORF174	A430005L14Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000198912	C1orf174	148	chr1	3900271	3900272	chr1:3898271-3902272	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C1ORF21	1700025G04Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000116667	C1orf21	2617	chr1	184387028	184387029	chr1:184385028-184389029	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C5ORF34	4833420G17Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000172244	C5orf34	9774	chr5	43515147	43515148	chr5:43513147-43517148	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	C9ORF85	1110059E24Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000155621	C9orf85	16682	chr9	71911544	71911661	chr9:71909544-71913661	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	KIAA1143	1110059G10Rik	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000163807	KIAA1143	6352	chr3	44761618	44761619	chr3:44759618-44763619	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	KIAA1328	AW554918	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000150477	KIAA1328	30461	chr18	36829126	37066866	chr18:36827126-37068866	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	MIR124-1HG	Mir124a-1hg	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	False								0
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	POT1	Pot1a	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000128513	POT1	14211	chr7	124929800	124929983	chr7:124927800-124931983	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	RAB7A	Rab7	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000075785	RAB7A	7112	chr3	128726121	128795359	chr3:128724121-128797359	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	TMEM178A	Tmem178	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000152154	TMEM178A	3884	chr2	39665916	39665967	chr2:39663916-39667967	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	TP53I11	Trp53i11	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000175274	TP53I11	19555	chr11	44938334	44951306	chr11:44936334-44953306	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	TUBB	Tubb5	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	cytoskeleton/neurite morphogenesis candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000196230	TUBB	11644	chr6	30720351	30721699	chr6:30718351-30723699	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF148	Zfp148	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000163848	ZNF148	7052	chr3	125375248	125375354	chr3:125373248-125377354	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF260	Zfp260	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000254004	ZNF260	31935	chr19	36525298	36528271	chr19:36523298-36530271	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF277	Zfp277	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000198839	ZNF277	14117	chr7	112206694	112206701	chr7:112204694-112208701	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF280D	Zfp280d	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000137871	ZNF280D	25705	chr15	56733493	56734086	chr15:56731493-56736086	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF281	Zfp281	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000162702	ZNF281	2718	chr1	200409991	200410056	chr1:200407991-200412056	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF292	Zfp292	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000188994	ZNF292	12283	chr6	87152832	87155581	chr6:87150832-87157581	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF3	Zfp113	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000166526	ZNF3	13948	chr7	100079166	100081764	chr7:100077166-100083764	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF32	Zfp637	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000169740	ZNF32	17923	chr10	43648703	43648881	chr10:43646703-43650881	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF410	Zfp410	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000119725	ZNF410	24521	chr14	73886616	73902206	chr14:73884616-73904206	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF536	Zfp536	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000198597	ZNF536	31766	chr19	30372383	30372384	chr19:30370383-30374384	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF706	Zfp706	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000120963	ZNF706	15758	chr8	101204700	101206064	chr8:101202700-101208064	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF780A	Zfp60	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000197782	ZNF780A	32068	chr19	40090234	40090938	chr19:40088234-40092938	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF800	Zfp800	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000048405	ZNF800	14221	chr7	127392365	127392708	chr7:127390365-127394708	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF821	Zfp821	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000102984	ZNF821	27730	chr16	71883508	71884204	chr16:71881508-71886204	1
manuscript_candidate_tier	Tier 5 exploratory non-identical ortholog	Tier 5 exploratory non-identical ortholog	ConstructionBalance	ZNF827	Zfp827	medium	False	candidate gene promoter/gene-body accessibility; linked enhancer accessibility; motif support for regulatory candidates	exploratory shared ortholog candidate	Project/results/primary_core_manuscript_candidate_tiers.tsv	True	ENSG00000151612	ZNF827	9014	chr4	145938421	145938823	chr4:145936421-145940823	1
