dataset	core_branch	sample	source_layer	expression_scope	broad_class	n_cells	gene	canonical_gene	source_gene_symbol	detection_fraction	mean_expression	mean_log1p_expression	source_path	eligible_class	mean_log1p_rank_within_sample_gene	stage_label	stage_order	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	SLIT1	SLIT1	SLIT1	0.0007706704833204	0.0007706704833204	0.0005341880726543	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	SLIT1	SLIT1	Slit1	0.174496644295302	0.2869127516778523	0.1574876026027084	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	SLIT1	SLIT1	Slit1	0.0934937124111536	0.188627665390924	0.094094723526347	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	SLIT1	SLIT1	Slit1	0.0657894736842105	0.1114309210526315	0.0606116600793565	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	SLIT1	SLIT1	Slit1	0.1981258366800535	0.3012048192771084	0.17464603653508	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	SLIT1	SLIT1	Slit1	0.0682696436238729	0.1082009446114212	0.0609509921292678	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	SLIT1	SLIT1	Slit1	0.0979827089337175	0.1796349663784822	0.0944295691752482	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	SLIT2	SLIT2	Slit2	0.0878186968838526	0.1076487252124645	0.0689116667255395	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	SLIT2	SLIT2	Slit2	0.0642270351008215	0.0724421209858103	0.0477617555501783	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	SLIT2	SLIT2	Slit2	0.0489069190894748	0.0567951318458417	0.0369508143488561	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	SLIT2	SLIT2	Slit2	0.0971786833855799	0.1724137931034483	0.0903881654910654	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	SLIT2	SLIT2	Slit2	0.0389048991354466	0.0413064361191162	0.0279405605984132	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	SLIT2	SLIT2	Slit2	0.033360455655004	0.0382424735557363	0.0247235231245788	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	SLIT2	SLIT2	Slit2	0.0921843687374749	0.1322645290581162	0.077157350050738	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	SLIT2	SLIT2	Slit2	0.03596588802373	0.0367074527252502	0.0252303324918543	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	SLIT2	SLIT2	Slit2	0.0366049879324215	0.0464601769911504	0.0282330834757366	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	SLIT2	SLIT2	SLIT2	0.0454994240579233	0.0531512259338489	0.0343875367355113	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	SLIT2	SLIT2	SLIT2	0.0740105330354293	0.0851819342483242	0.0554671514993649	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	SLIT2	SLIT2	SLIT2	0.0338819773202686	0.0393041946493449	0.0253122417940948	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	SLIT2	SLIT2	Slit2	0.3942953020134228	2.053691275167785	0.6048669703076635	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	SLIT2	SLIT2	Slit2	0.2077638053581192	0.5500273373428103	0.2269555694344193	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	SLIT2	SLIT2	Slit2	0.1636513157894736	0.4383223684210526	0.178581498027454	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	SLIT2	SLIT2	Slit2	0.4518072289156626	2.1211512717536816	0.6614959408237902	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	SLIT2	SLIT2	Slit2	0.1605839416058394	0.3928724774581365	0.1686500074234183	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	SLIT2	SLIT2	Slit2	0.1953250080051232	0.611911623439001	0.23328585549913	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	SLIT3	SLIT3	Slit3	0.0028328611898017	0.0028328611898017	0.0019635897466287	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	SLIT3	SLIT3	Slit3	0.0134428678117998	0.0141896938013442	0.0096206978029777	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	SLIT3	SLIT3	Slit3	0.0063105702050935	0.0065359477124183	0.0044655366607587	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	SLIT3	SLIT3	Slit3	0.006269592476489	0.006269592476489	0.0043457503483382	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	SLIT3	SLIT3	Slit3	0.0024015369836695	0.0024015369836695	0.0016646185892409	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	SLIT3	SLIT3	Slit3	0.0013561160835367	0.0013561160835367	0.0009399880398154	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	SLIT3	SLIT3	Slit3	0.0060120240480961	0.0060120240480961	0.0041672175183964	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	SLIT3	SLIT3	Slit3	0.0029662588060808	0.0029662588060808	0.002056053928246	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	SLIT3	SLIT3	Slit3	0.0022123893805309	0.0032180209171359	0.0018809010326327	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	SLIT3	SLIT3	SLIT3	0.0041961494158301	0.0044429817344084	0.0030086310295278	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	SLIT3	SLIT3	SLIT3	0.0038700925630386	0.0039897861474624	0.0027310753207245	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	SLIT3	SLIT3	SLIT3	0.0025046790707915	0.0026973466916217	0.0018142312338355	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	SLIT3	SLIT3	Slit3	0.2516778523489933	0.901006711409396	0.2891828262081045	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	SLIT3	SLIT3	Slit3	0.5533078184800437	3.991798797156916	0.995334504572778	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	SLIT3	SLIT3	Slit3	0.2043585526315789	0.8055098684210527	0.2636557201871801	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	SLIT3	SLIT3	Slit3	0.2202141900937081	0.6720214190093708	0.2514064506984649	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	SLIT3	SLIT3	Slit3	0.6324602833834264	4.229712322885359	1.1394685372363609	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	SLIT3	SLIT3	Slit3	0.1946845981428114	0.6823567082933077	0.2453597797921405	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	SPARC	SPARC	Sparc	0.2946175637393767	1.6430594900849858	0.4348206327994672	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	SPARC	SPARC	Sparc	0.0694548170276325	0.2460791635548917	0.079469982508559	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	SPARC	SPARC	Sparc	0.3047103899030877	1.4805048456164074	0.4567901694928035	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	319	SPARC	SPARC	Sparc	0.4482758620689655	7.128526645768025	0.7922643346477068	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	1.0	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2082	SPARC	SPARC	Sparc	0.1085494716618635	0.3746397694524496	0.0983632415256501	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.3333333333333333	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464550_P8a	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3687	SPARC	SPARC	Sparc	0.221589368049905	5.823433685923515	0.481772161797503	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464550_P8a.csv.gz	True	0.6666666666666666	P8a	8.1	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	499	SPARC	SPARC	Sparc	0.3507014028056112	3.685370741482966	0.5497967059474403	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	1.0	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2697	SPARC	SPARC	Sparc	0.0878754171301446	0.3470522803114572	0.089806851417896	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.3333333333333333	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464551_P8b	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4972	SPARC	SPARC	Sparc	0.1932823813354786	2.7162107803700724	0.3490910303674852	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464551_P8b.csv.gz	True	0.6666666666666666	P8b	8.2	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	12154	SPARC	SPARC	SPARC	0.1564916899786078	0.340381767319401	0.1521385688364276	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.6666666666666666	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	25064	SPARC	SPARC	SPARC	0.112551867219917	0.1990504308969039	0.099786304409649	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	0.3333333333333333	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	cerebellum	Cerebellum_aggr	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	36332	SPARC	SPARC	SPARC	0.185456347021909	0.5470384234283827	0.2024590048708886	External_Data/GEO/GSE165657/GSE165657_Cerebellum_aggr_matrix.mtx.gz	True	1.0	aggregate	100.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	596	SPARC	SPARC	Sparc	0.2013422818791946	0.2919463087248322	0.1723479426487689	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	1.0	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	1829	SPARC	SPARC	Sparc	0.0951339529797703	0.1481683980317113	0.0844503448857903	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.3333333333333333	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	Ctrl	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	2432	SPARC	SPARC	Sparc	0.1032072368421052	0.1546052631578947	0.0888756336313225	External_Data/GEO/GSE312658/GSM9350909_Ctrl_matrix.mtx.gz	True	0.6666666666666666	adult_or_ctrl	200.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	1494	SPARC	SPARC	Sparc	0.2061579651941097	0.3186077643908969	0.1820959939329581	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	1.0	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2329	SPARC	SPARC	Sparc	0.1172176899957063	0.1790468012022327	0.1023994222676623	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.3333333333333333	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cerebellum	cKO	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	3123	SPARC	SPARC	Sparc	0.1396093499839897	0.2257444764649375	0.1263510765713643	External_Data/GEO/GSE312658/GSM9350910_cKO_matrix.mtx.gz	True	0.6666666666666666	perturbed_cKO	201.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	broad_neuronal_structural_warning	353	SPARCL1	SPARCL1	Sparcl1	0.3087818696883853	2.7025495750708215	0.5518372453457239	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	1.0	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	cerebellar_candidate	2678	SPARCL1	SPARCL1	Sparcl1	0.0989544436146377	0.3371919342793129	0.1095235405355308	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.3333333333333333	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	cerebellum	GSM3464549_P0	full_raw_matrix	full_matrix_mgi_one_to_one_ortholog	other_or_ambiguous	4437	SPARCL1	SPARCL1	Sparcl1	0.3159792652693261	1.9783637592968224	0.5354950242116594	External_Data/GEO/GSE122357/GSE122357_RAW.tar:GSM3464549_P0.csv.gz	True	0.6666666666666666	P0	0.0	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
