unit_id	hierarchy_level	term_symbol	term	branch_group	branch	dataset_or_source	contrast_or_scope	evidence_family	metric	raw_value	normalized_score	support_direction	weight	weighted_score	unit_support_class	quality_class	source_table	notes
EU00471	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_synaptic_excitability|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1533751128599581	0.1533751128599581	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.06135004514398325	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00472	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 3 broad both-screen mechanism support|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.152489296907694	0.152489296907694	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.060995718763077605	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00473	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|downstream_neurite_synapse_construction|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1515930254032169	0.1515930254032169	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.06063721016128676	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00474	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_synapse_construction|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1515930254032169	0.1515930254032169	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.06063721016128676	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00475	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|FatePolarity|cerebellar_fate_rhombic_lip_shh|gene_expression_or_marker	epigenomic_support_for_FatePolarity	robust_rank_score	0.1511840248567061	0.1511840248567061	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.060473609942682444	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00476	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|dentate_fate_wnt_prox1|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1505285299170243	0.1505285299170243	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.06021141196680973	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00477	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|medial_pallium_dentate_lineage|proximal_10kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1505285299170243	0.1505285299170243	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.06021141196680973	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00478	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|cerebellar_fate_rhombic_lip_shh|proximal_10kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1488617936372019	0.1488617936372019	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05954471745488076	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00479	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|hindbrain_rhombic_lip_pattern|proximal_10kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1488617936372019	0.1488617936372019	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05954471745488076	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00480	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_morphology|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.146874835362586	0.146874835362586	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.058749934145034405	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00481	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1468609035179503	0.1468609035179503	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.058744361407180125	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00482	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 1 core convergent program|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1467515749029426	0.1467515749029426	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.058700629961177045	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00483	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|shared_neurogenic_niche_state|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1466900021404492	0.1466900021404492	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05867600085617968	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00484	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|NicheSignal|shared_postmitotic_granule_maturation|distal_100kb	epigenomic_support_for_NicheSignal	robust_rank_score	0.1466900021404492	0.1466900021404492	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05867600085617968	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00485	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.1434872367194304	0.1434872367194304	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05739489468777216	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00486	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_morphology|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1434350961205475	0.1434350961205475	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.057374038448219006	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00487	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_synaptic_excitability|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1425649105747063	0.1425649105747063	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05702596422988252	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00488	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|downstream_neurite_morphology|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1424733724182675	0.1424733724182675	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.056989348967307	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00489	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 5 exploratory non-identical ortholog|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1424543343007992	0.1424543343007992	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.056981733720319686	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00490	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|EpigenomicCompatibility|shared_neurogenic_niche_state|gene_expression_or_marker	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1417712497302275	0.1417712497302275	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05670849989209101	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00491	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Gene Expression|NicheSignal|shared_postmitotic_granule_maturation|gene_expression_or_marker	epigenomic_support_for_NicheSignal	robust_rank_score	0.1417712497302275	0.1417712497302275	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05670849989209101	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00492	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 2 high-confidence wiring/synaptic executor|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1413488267984248	0.1413488267984248	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05653953071936993	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00493	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|proximal_10kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1406143324870888	0.1406143324870888	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05624573299483552	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00494	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|cerebellar_fate_rhombic_lip_shh|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1400536990279001	0.1400536990279001	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.056021479611160045	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00495	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|anterior_telencephalic_pattern|gene_edge_2kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1397697913531801	0.1397697913531801	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05590791654127204	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00496	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|dentate_fate_wnt_prox1|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.1395365723082596	0.1395365723082596	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05581462892330385	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00497	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|FatePolarity|medial_pallium_dentate_lineage|gene_body_overlap	epigenomic_support_for_FatePolarity	robust_rank_score	0.1395365723082596	0.1395365723082596	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05581462892330385	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00498	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_synaptic_excitability|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1385441954201292	0.1385441954201292	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05541767816805168	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00499	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 4 screen-specific mechanism support|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1382182790868058	0.1382182790868058	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05528731163472233	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00500	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_neurite_morphology|proximal_10kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1370842687949206	0.1370842687949206	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05483370751796825	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00501	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|NicheSignal|shared_neurogenic_niche_state|gene_body_overlap	epigenomic_support_for_NicheSignal	robust_rank_score	0.1364988514132243	0.1364988514132243	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05459954056528972	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00502	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_neurite_synapse_construction|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1357287043665505	0.1357287043665505	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0542914817466202	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00503	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_synapse_construction|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1357287043665505	0.1357287043665505	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0542914817466202	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00504	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 1 core convergent program|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1345537341816379	0.1345537341816379	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.053821493672655166	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00505	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_morphology|gene_body_overlap	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1345034932267252	0.1345034932267252	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.053801397290690084	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00506	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|proximal_10kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1308936845095734	0.1308936845095734	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05235747380382936	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00507	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|gene_body_overlap	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1290836431196964	0.1290836431196964	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05163345724787856	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00508	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 1 core convergent program|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.128460573679064	0.128460573679064	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0513842294716256	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00509	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|hindbrain_rhombic_lip_pattern|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1282440866179298	0.1282440866179298	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05129763464717192	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00510	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|dentate_fate_wnt_prox1|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1282426176435383	0.1282426176435383	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05129704705741533	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00511	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|medial_pallium_dentate_lineage|distal_100kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1282426176435383	0.1282426176435383	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05129704705741533	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00512	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|shared_postmitotic_granule_maturation|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1270933193149754	0.1270933193149754	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05083732772599016	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00513	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|downstream_neurite_synapse_construction|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1260871453344604	0.1260871453344604	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.050434858133784156	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00514	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|downstream_neurite_synapse_construction|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1260871453344604	0.1260871453344604	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.050434858133784156	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00515	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|FatePolarity|hindbrain_rhombic_lip_pattern|gene_edge_2kb	epigenomic_support_for_FatePolarity	robust_rank_score	0.1258761185798659	0.1258761185798659	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.05035044743194636	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00516	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	astrocyte_bergmann_candidate|Peaks|ConstructionBalance|Tier 2 high-confidence wiring/synaptic executor|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.125666876744501	0.125666876744501	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.0502667506978004	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00517	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|EpigenomicCompatibility|Tier 2 high-confidence wiring/synaptic executor|distal_100kb	epigenomic_support_for_EpigenomicCompatibility	robust_rank_score	0.1253166200267771	0.1253166200267771	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.050126648010710845	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
EU00518	epigenomic_sensitivity	E	EpigenomicCompatibility	cerebellum	human_cerebellum_GSE322785_provisional	GSE322785	oligodendrocyte_candidate|Peaks|ConstructionBalance|Tier 2 high-confidence wiring/synaptic executor|distal_100kb	epigenomic_support_for_ConstructionBalance	robust_rank_score	0.1248084415033304	0.1248084415033304	robust-positive broad and cluster-supported granule-candidate contrast supports regulatory compatibility	0.4	0.04992337660133216	weak_or_mixed_support	provisional_epigenomic_robust_positive	gse322785_epigenomic_robust_positive_contrasts.tsv	concordance=robust_positive; cluster_supported_n_donors=3.0
