dataset	sample	stage_label	stage_order	canonical_gene	source_gene_symbol	candidate_n_cells	candidate_detection_fraction	candidate_mean_log1p_expression	candidate_rank	background_median_rank	candidate_minus_background_rank	background_median_detection	candidate_minus_background_detection	background_classes	mechanism_class	secretome_class	medium_compatibility	expected_effect	rationale	pathway_roles
GSE312658	Ctrl	adult_or_ctrl	200.0	SEMA5A	Sema5a	1829	0.427556041552761	0.5616905469367593	1.0	0.5	0.5	0.21575580625220764	0.21180023530055336	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	cKO	perturbed_cKO	201.0	SEMA5A	Sema5a	2329	0.4229282954057535	0.4884427603202406	1.0	0.5	0.5	0.2396261318086949	0.1833021635970586	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464549_P0	P0	0.0	SEMA6A	Sema6a	2678	0.69865571321882	0.8075230063440797	1.0	0.5	0.5	0.5272792976394101	0.17137641557940997	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	SEMA6A	Sema6a	2082	0.7142170989433237	0.7873706737185	1.0	0.5	0.5	0.516702333795008	0.19751476514831579	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	SEMA6A	Sema6a	2697	0.6551724137931034	0.688406295327316	1.0	0.5	0.5	0.48326943508900344	0.17190297870409998	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	SEMA6A	SEMA6A	25064	0.5235397382700288	0.5338150114082778	1.0	0.5	0.5	0.2723920116985239	0.25114772657150486	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	SEMA6A	Sema6a	1829	0.9218151995626024	1.6993573330997185	1.0	0.5	0.5	0.6600141292829389	0.2618010702796635	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	cKO	perturbed_cKO	201.0	SEMA6A	Sema6a	2329	0.8789179905538858	1.4587700558392864	1.0	0.5	0.5	0.6335601773086583	0.24535781324522743	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464549_P0	P0	0.0	SEMA6D	Sema6d	2678	0.248319641523525	0.2063328837226476	0.6666666666666666	0.6666666666666666	0.0	0.25387020426352946	-0.0055505627400044555	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	SEMA6D	Sema6d	2082	0.2257444764649375	0.1757607783350848	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.2026245735036173	0.023119902961320216	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	SEMA6D	Sema6d	2697	0.1846496106785317	0.1435122008257573	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.20535318424459537	-0.02070357356606367	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	SEMA6D	SEMA6D	25064	0.2232684328120013	0.1768589652195853	1.0	0.5	0.5	0.13004083607864725	0.09322759673335404	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	SEMA6D	Sema6d	1829	0.5861126298523783	0.8264125546881524	0.6666666666666666	0.6666666666666666	0.0	0.5699813449311197	0.016131284921258593	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	cKO	perturbed_cKO	201.0	SEMA6D	Sema6d	2329	0.5646200085873766	0.7587753684268774	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.6235798139725086	-0.058959805385132014	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464549_P0	P0	0.0	SEMA7A	Sema7a	2678	0.1964152352501867	0.1592033201113364	1.0	0.5	0.5	0.11202187885671666	0.08439335639347004	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	SEMA7A	Sema7a	2082	0.3530259365994236	0.3105901973267276	0.6666666666666666	0.6666666666666666	0.0	0.24932810612224765	0.10369783047717596	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	SEMA7A	Sema7a	2697	0.3229514275120504	0.2789926896139203	1.0	0.5	0.5	0.2109567082677019	0.1119947192443485	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	SEMA7A	SEMA7A	25064	0.072015639961698	0.055540350892763	1.0	0.5	0.5	0.0405210569644496	0.0314945829972484	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	SEMA7A	Sema7a	1829	0.1858939311098961	0.1596072014494885	1.0	0.5	0.5	0.1265964433945602	0.05929748771533591	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE312658	cKO	perturbed_cKO	201.0	SEMA7A	Sema7a	2329	0.0790038643194504	0.0578390930070082	0.6666666666666666	0.6666666666666666	0.0	0.07536582448911874	0.0036380398303316602	broad_neuronal_structural_warning,other_or_ambiguous	semaphorin guidance	membrane_or_shed	lower	migration_stop_or_differentiation	membrane/GPI semaphorin; weaker CM candidate	semaphorin_guidance:ligand
GSE122357	GSM3464549_P0	P0	0.0	SFRP1	Sfrp1	2678	0.2714712471994025	0.2884703784019344	1.0	0.5	0.5	0.13072661580668865	0.14074463139271387	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SFRP1	Sfrp1	2082	0.8006724303554275	1.310873782419529	1.0	0.5	0.5	0.424494092180184	0.37617833817524343	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SFRP1	Sfrp1	2697	0.721542454579162	1.0057649499505263	1.0	0.5	0.5	0.4051784179783541	0.3163640366008079	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SFRP1	SFRP1	25064	0.3811841685285668	0.457605173029128	1.0	0.5	0.5	0.18498547105242705	0.19619869747613974	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SFRP1	Sfrp1	1829	0.1224712957900492	0.1036859732524916	1.0	0.5	0.5	0.07771933504062165	0.044751960749427555	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	cKO	perturbed_cKO	201.0	SFRP1	Sfrp1	2329	0.0459424645770717	0.0380943625167295	1.0	0.5	0.5	0.03888464520907835	0.007057819367993351	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464549_P0	P0	0.0	SFRP2	Sfrp2	2678	0.1445108289768484	0.1307697612347091	0.6666666666666666	0.6666666666666666	0.0	0.15092759125075575	-0.0064167622739073615	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SFRP2	Sfrp2	2082	0.2675312199807877	0.2514462438293041	1.0	0.5	0.5	0.1389508847913494	0.12858033518943832	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SFRP2	Sfrp2	2697	0.2450871338524286	0.2189678212115634	1.0	0.5	0.5	0.12334645155153426	0.12174068230089435	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SFRP2	SFRP2	25064	0.0183929141398021	0.0167881018860501	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0366576225495875	-0.0182647084097854	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SFRP2	Sfrp2	1829	0.0174958993985784	0.0123489201126442	0.6666666666666666	0.6666666666666666	0.0	0.02645791019074525	-0.008962010792166849	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	cKO	perturbed_cKO	201.0	SFRP2	Sfrp2	2329	0.012881064834693	0.0091025678509688	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.015906083507902798	-0.0030250186732097978	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464549_P0	P0	0.0	SFRP4	Sfrp4	2678	0.0112023898431665	0.0077649049353242	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.015308431991858249	-0.004106042148691749	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SFRP4	Sfrp4	2082	0.0096061479346781	0.0068532222475057	0.6666666666666666	0.6666666666666666	0.0	0.0063737455926227	0.0032324023420553993	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SFRP4	Sfrp4	2697	0.0126065999258435	0.0088885685009811	1.0	0.5	0.5	0.01063792911647905	0.001968670809364451	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SFRP4	SFRP4	25064	0.0410947973188637	0.0305053598155471	1.0	0.5	0.5	0.01969610302776805	0.02139869429109565	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SFRP4	Sfrp4	1829	0.0256971022416621	0.0184769342868463	1.0	0.5	0.5	0.01625143500529845	0.009445667236363649	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE312658	cKO	perturbed_cKO	201.0	SFRP4	Sfrp4	2329	0.0218978102189781	0.0151784054137214	1.0	0.5	0.5	0.011773318056086	0.0101244921628921	broad_neuronal_structural_warning,other_or_ambiguous	WNT antagonist	secreted_medium_compatible	high	anti_neurogenic_or_differentiation	secreted frizzled-related candidate	
GSE122357	GSM3464549_P0	P0	0.0	SHH	Shh	2678	0.001867064973861	0.001294150822554	0.6666666666666666	0.6666666666666666	0.0	0.00645454365524005	-0.004587478681379049	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	SHH	Shh	2082	0.0014409221902017	0.0009987711535445	0.6666666666666666	0.6666666666666666	0.0	0.05683316711346225	-0.05539224492326055	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	SHH	Shh	2697	0.0003707823507601	0.0002570067410307	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.037275274603914096	-0.036904492253153995	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	SHH	SHH	25064	0.0001595914458984	0.000110620360766	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.00174232419789545	-0.00158273275199705	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE312658	Ctrl	adult_or_ctrl	200.0	SHH	Shh	1829	0.003827227993439	0.0028745190661715	0.6666666666666666	0.6666666666666666	0.0	0.02953489270575765	-0.02570766471231865	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE312658	cKO	perturbed_cKO	201.0	SHH	Shh	2329	0.0038643194504079	0.0028526362100247	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0187425976721487	-0.014878278221740801	broad_neuronal_structural_warning,other_or_ambiguous	SHH pathway	secreted_medium_compatible	high	proliferative_counter_signal	known cerebellar granule precursor expansion cue	shh_granule_expansion:ligand
GSE122357	GSM3464549_P0	P0	0.0	SLIT1	Slit1	2678	0.0253920836445108	0.0187237352769338	1.0	0.5	0.5	0.01600020686207465	0.009391876782436151	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SLIT1	Slit1	2082	0.0009606147934678	0.0006658474356963	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.005787087224196149	-0.004826472430728349	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SLIT1	Slit1	2697	0.0033370411568409	0.0024633999752123	0.6666666666666666	0.6666666666666666	0.0	0.0077215976603246	-0.0043845565034837004	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SLIT1	SLIT1	25064	0.0008378550909671	0.0005807568940216	0.6666666666666666	0.6666666666666666	0.0	0.00137266451597315	-0.00053480942500605	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SLIT1	Slit1	1829	0.0934937124111536	0.094094723526347	0.6666666666666666	0.6666666666666666	0.0	0.12014305898975625	-0.026649346578602642	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cKO	perturbed_cKO	201.0	SLIT1	Slit1	2329	0.0682696436238729	0.0609509921292678	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.1480542728068855	-0.07978462918301259	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464549_P0	P0	0.0	SLIT2	Slit2	2678	0.0642270351008215	0.0477617555501783	0.6666666666666666	0.6666666666666666	0.0	0.0683628079866637	-0.004135772885842201	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SLIT2	Slit2	2082	0.0389048991354466	0.0279405605984132	0.6666666666666666	0.6666666666666666	0.0	0.06526956952029195	-0.02636467038484535	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SLIT2	Slit2	2697	0.03596588802373	0.0252303324918543	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0643946783349482	-0.028428790311218206	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SLIT2	SLIT2	25064	0.0740105330354293	0.0554671514993649	1.0	0.5	0.5	0.03969070068909595	0.03431983234633335	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SLIT2	Slit2	1829	0.2077638053581192	0.2269555694344193	0.6666666666666666	0.6666666666666666	0.0	0.27897330890144817	-0.07120950354332897	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cKO	perturbed_cKO	201.0	SLIT2	Slit2	2329	0.1605839416058394	0.1686500074234183	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.3235661184603929	-0.16298217685455352	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464549_P0	P0	0.0	SLIT3	Slit3	2678	0.0134428678117998	0.0096206978029777	1.0	0.5	0.5	0.0045717156974476	0.0088711521143522	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SLIT3	Slit3	2082	0.0024015369836695	0.0016646185892409	0.6666666666666666	0.6666666666666666	0.0	0.00381285428001285	-0.00141131729634335	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SLIT3	Slit3	2697	0.0029662588060808	0.002056053928246	0.6666666666666666	0.6666666666666666	0.0	0.0041122067143135	-0.0011459479082327	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SLIT3	SLIT3	25064	0.0038700925630386	0.0027310753207245	0.6666666666666666	0.6666666666666666	0.0	0.0033504142433108	0.0005196783197278002	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SLIT3	Slit3	1829	0.5533078184800437	0.995334504572778	1.0	0.5	0.5	0.2280182024902861	0.32528961598975764	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE312658	cKO	perturbed_cKO	201.0	SLIT3	Slit3	2329	0.6324602833834264	1.1394685372363609	1.0	0.5	0.5	0.20744939411825974	0.42501088926516667	broad_neuronal_structural_warning,other_or_ambiguous	slit/robo guidance	secreted_medium_compatible	high	migration_stop_or_differentiation	secreted guidance candidate	
GSE122357	GSM3464549_P0	P0	0.0	SPARC	Sparc	2678	0.0694548170276325	0.079469982508559	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.2996639768212322	-0.23020915979359968	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SPARC	Sparc	2082	0.1085494716618635	0.0983632415256501	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.3349326150594353	-0.22638314339757176	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SPARC	Sparc	2697	0.0878754171301446	0.089806851417896	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.27199189207054486	-0.18411647494040026	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SPARC	SPARC	25064	0.112551867219917	0.099786304409649	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.1709740185002584	-0.058422151280341394	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SPARC	Sparc	1829	0.0951339529797703	0.0844503448857903	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.15227475936064988	-0.05714080638087958	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cKO	perturbed_cKO	201.0	SPARC	Sparc	2329	0.1172176899957063	0.1023994222676623	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.1728836575890497	-0.0556659675933434	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464549_P0	P0	0.0	SPARCL1	Sparcl1	2678	0.0989544436146377	0.1095235405355308	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.3123805674788557	-0.21342612386421797	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464550_P8a	P8a	8.1	SPARCL1	Sparcl1	2082	0.0878962536023054	0.0882695782467521	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.28245772446271866	-0.19456147086041325	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464551_P8b	P8b	8.2	SPARCL1	Sparcl1	2697	0.0771227289581016	0.0829887811793711	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.26487367333218326	-0.18775094437408166	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE165657	Cerebellum_aggr	aggregate	100.0	SPARCL1	SPARCL1	25064	0.0574928183849345	0.0675805163323111	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.1536069250084664	-0.0961141066235319	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	Ctrl	adult_or_ctrl	200.0	SPARCL1	Sparcl1	1829	0.1935483870967742	0.211860224007624	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.273542365771812	-0.07999397867503782	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE312658	cKO	perturbed_cKO	201.0	SPARCL1	Sparcl1	2329	0.2683555173894375	0.2964852486891626	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.34721209525903807	-0.07885657786960054	broad_neuronal_structural_warning,other_or_ambiguous	matricellular/ECM	secreted_medium_compatible	high	maturation_ecm_context_dependent	secreted ECM candidate	
GSE122357	GSM3464549_P0	P0	0.0	TGFB1	Tgfb1	2678	0.0190440627333831	0.0169259256778416	0.6666666666666666	0.6666666666666666	0.0	0.024146677980234448	-0.005102615246851346	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464550_P8a	P8a	8.1	TGFB1	Tgfb1	2082	0.0062439961575408	0.0056287048743426	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.0791019535723668	-0.072857957414826	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE122357	GSM3464551_P8b	P8b	8.2	TGFB1	Tgfb1	2697	0.0140897293288839	0.0118181224690911	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.04607142684403395	-0.03198169751515005	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
GSE165657	Cerebellum_aggr	aggregate	100.0	TGFB1	TGFB1	25064	0.0064634535588892	0.0051742118905995	0.3333333333333333	0.8333333333333333	-0.49999999999999994	0.024953765477792197	-0.018490311918902998	broad_neuronal_structural_warning,other_or_ambiguous	TGF-beta superfamily	secreted_medium_compatible	high	anti_proliferative_or_differentiation	TGF-beta family candidate	tgf_beta_smad:ligand
