gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
MLLT6	MLLT6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.21770735683088252	0.10800770801599842	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10800770801599842	51634100	MLLT6	Mllt6	MLLT6	same_symbol	4302	246198	HGNC:7138	MGI:1935145	True
MLXIP	MLXIP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2614781537005658	0.10783997193888736	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10783997193888736	51617692	MLXIP	Mlxip	MLXIP	same_symbol	22877	208104	HGNC:17055	MGI:2141183	True
ATP13A1	ATP13A1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10776261492477202	0.173651231854558	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10776261492477202	51631886	ATP13A1	Atp13a1	ATP13A1	same_symbol	57130	170759	HGNC:24215	MGI:2180801	True
ACVR2A	ACVR2A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.543843393738904	0.10727373360623689	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10727373360623689	51615953	ACVR2A	Acvr2a	ACVR2A	same_symbol	92	11480	HGNC:173	MGI:102806	True
PCYT2	PCYT2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10705148342080972	0.22365148815223823	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10705148342080972	51622714	PCYT2	Pcyt2	PCYT2	same_symbol	5833	68671	HGNC:8756	MGI:1915921	True
DCUN1D4	DCUN1D4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5762881006013596	0.10700793242552006	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.10700793242552006	51624757	DCUN1D4	Dcun1d4	DCUN1D4	same_symbol	23142	100737	HGNC:28998	MGI:2140972	True
KLF6	KLF6	mgi_one_to_one_ortholog_gene	4	5	0.8333333333333333	0.5	0.33333333333333326	0.2573430572882188	6	12	1.0	0.6666666666666666	0.33333333333333337	0.009879767867540601	0.1065508799577755	0.1976627143317209	4	3	0.444860854241819	0.03613674988490279	True	False	0.6666666666666666	0.1065508799577755	51617192	KLF6	Klf6	KLF6	same_symbol	1316	23849	HGNC:2235	MGI:1346318	True
FBXO45	FBXO45	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.1428163627795701	0.10636584860165621	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10636584860165621	51629758	FBXO45	Fbxo45	FBXO45	same_symbol	200933	268882	HGNC:29148	MGI:2447775	True
CARF	CARF	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.186645771810607	0.10623258930525095	4	3	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.10623258930525095	51616117	CARF	Carf	CARF	same_symbol	79800	241066	HGNC:14435	MGI:2182269	True
NAV3	NAV3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.9960256552453757	0.1060279913961398	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.1060279913961398	51617120	NAV3	Nav3	NAV3	same_symbol	89795	260315	HGNC:15998	MGI:2183703	True
UGCG	UGCG	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.3392173922256507	0.10596607071244044	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10596607071244044	51617193	UGCG	Ugcg	UGCG	same_symbol	7357	22234	HGNC:12524	MGI:1332243	True
ACSL1	ACSL1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.20792375734512059	0.10588802368146957	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10588802368146957	51615935	ACSL1	Acsl1	ACSL1	same_symbol	2180	14081	HGNC:3569	MGI:102797	True
RALGAPB	RALGAPB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4091964653869061	0.10585568979942492	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10585568979942492	51630408	RALGAPB	Ralgapb	RALGAPB	same_symbol	57148	228850	HGNC:29221	MGI:2444531	True
CSRNP2	CSRNP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2962399857647216	0.10561205481741731	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10561205481741731	51626241	CSRNP2	Csrnp2	CSRNP2	same_symbol	81566	207785	HGNC:16006	MGI:2386852	True
CDH8	CDH8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.9694247832912429	0.10559389822612167	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.10559389822612167	51630342	CDH8	Cdh8	CDH8	same_symbol	1006	12564	HGNC:1767	MGI:107434	True
ADAM22	ADAM22	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.9086084567606307	0.10558951792345314	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.10558951792345314	51630941	ADAM22	Adam22	ADAM22	same_symbol	53616	11496	HGNC:201	MGI:1340046	True
TMEM50B	TMEM50B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.23134170026650708	0.10547193338212485	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10547193338212485	51620830	TMEM50B	Tmem50b	TMEM50B	same_symbol	757	77975	HGNC:1280	MGI:1925225	True
GRAMD4	GRAMD4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.12682220743915154	0.10531207158343298	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10531207158343298	51620483	GRAMD4	Gramd4	GRAMD4	same_symbol	23151	223752	HGNC:29113	MGI:2676308	True
CCDC107	CCDC107	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10507215786724669	0.2468300568021593	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10507215786724669	51632144	CCDC107	Ccdc107	CCDC107	same_symbol	203260	622404	HGNC:28465	MGI:1913423	True
NARS2	NARS2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.19356293938980274	0.10488057393437833	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10488057393437833	51628895	NARS2	Nars2	NARS2	same_symbol	79731	244141	HGNC:26274	MGI:2142075	True
SS18L1	SS18L1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.24770981625620245	0.10426323286230124	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10426323286230124	51635640	SS18L1	Ss18l1	SS18L1	same_symbol	26039	269397	HGNC:15592	MGI:2444061	True
ATXN7L3	ATXN7L3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10689743860881479	0.10419965661566322	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10419965661566322	51616369	ATXN7L3	Atxn7l3	ATXN7L3	same_symbol	56970	217218	HGNC:25416	MGI:3036270	True
AMMECR1L	AMMECR1L	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10396710049762174	0.23485676579839126	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10396710049762174	51629786	AMMECR1L	Ammecr1l	AMMECR1L	same_symbol	83607	225339	HGNC:28658	MGI:2442711	True
MYL6B	MYL6B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.11544003446439377	0.1035887884820256	3	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.1035887884820256	51619432	MYL6B	Myl6b	MYL6B	same_symbol	140465	216459	HGNC:29823	MGI:1917789	True
ARMC9	ARMC9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.4914726155567427	0.1034792634360518	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.1034792634360518	51631856	ARMC9	Armc9	ARMC9	same_symbol	80210	78795	HGNC:20730	MGI:1926045	True
MAFG	MAFG	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10345331731573873	0.2437784902615106	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10345331731573873	51623076	MAFG	Mafg	MAFG	same_symbol	4097	17134	HGNC:6781	MGI:96911	True
PITPNM2	PITPNM2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5427571455977585	0.10323910973768484	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10323910973768484	51634927	PITPNM2	Pitpnm2	PITPNM2	same_symbol	57605	19679	HGNC:21044	MGI:1336192	True
AIP	AIP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10320764588414746	0.24673384152883043	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10320764588414746	51627379	AIP	Aip	AIP	same_symbol	9049	11632	HGNC:358	MGI:109622	True
IPO13	IPO13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10317729541006776	0.13715291884831182	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10317729541006776	51622778	IPO13	Ipo13	IPO13	same_symbol	9670	230673	HGNC:16853	MGI:2385205	True
ARV1	ARV1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10816285965115702	0.10317420257167588	3	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10317420257167588	51629288	ARV1	Arv1	ARV1	same_symbol	64801	68865	HGNC:29561	MGI:1916115	True
TRAPPC10	TRAPPC10	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.2348882091282279	0.1031632436082786	4	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.1031632436082786	51627746	TRAPPC10	Trappc10	TRAPPC10	same_symbol	7109	216131	HGNC:11868	MGI:1336209	True
SMYD4	SMYD4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.10993820559135067	0.10295242991438396	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10295242991438396	51626799	SMYD4	Smyd4	SMYD4	same_symbol	114826	319822	HGNC:21067	MGI:2442796	True
PIKFYVE	PIKFYVE	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.3376087613690132	0.10283867548423427	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10283867548423427	51623836	PIKFYVE	Pikfyve	PIKFYVE	same_symbol	200576	18711	HGNC:23785	MGI:1335106	True
C1orf122	C1ORF122	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10273235721075552	0.3718811446922583	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10273235721075552	51632025	C1orf122	1110065P20Rik	1110065P20RIK	nonidentical_symbol	127687	68920	HGNC:24789	MGI:1916170	True
PPM1E	PPM1E	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.9982163215951435	0.10263171865393403	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.10263171865393403	51616755	PPM1E	Ppm1e	PPM1E	same_symbol	22843	320472	HGNC:19322	MGI:2444096	True
TRIM3	TRIM3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10259220775445638	0.16465396703778395	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10259220775445638	51629012	TRIM3	Trim3	TRIM3	same_symbol	10612	55992	HGNC:10064	MGI:1860040	True
SLC12A6	SLC12A6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.31387403871358854	0.1023623304127487	5	2	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.1023623304127487	51624485	SLC12A6	Slc12a6	SLC12A6	same_symbol	9990	107723	HGNC:10914	MGI:2135960	True
AP3M2	AP3M2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.18544765236289706	0.10212876359646697	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10212876359646697	51620042	AP3M2	Ap3m2	AP3M2	same_symbol	10947	64933	HGNC:570	MGI:1929214	True
RNF44	RNF44	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10170936455264916	0.18358753919923582	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10170936455264916	51628883	RNF44	Rnf44	RNF44	same_symbol	22838	105239	HGNC:19180	MGI:2145310	True
TMEM161A	TMEM161A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10327993674625534	0.10139789711154978	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10139789711154978	51622564	TMEM161A	Tmem161a	TMEM161A	same_symbol	54929	234371	HGNC:26020	MGI:2384577	True
NEK9	NEK9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.22994235642941147	0.10127166592403343	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10127166592403343	51634284	NEK9	Nek9	NEK9	same_symbol	91754	217718	HGNC:18591	MGI:2387995	True
IFFO1	IFFO1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10115469638285107	0.11771396969639839	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10115469638285107	51621888	IFFO1	Iffo1	IFFO1	same_symbol	25900	320678	HGNC:24970	MGI:2444516	True
ABCB8	ABCB8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.1432559168413585	0.10106961281524354	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10106961281524354	51628655	ABCB8	Abcb8	ABCB8	same_symbol	11194	74610	HGNC:49	MGI:1351667	True
RPTOR	RPTOR	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.558802385502696	0.10051300462997097	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10051300462997097	51630357	RPTOR	Rptor	RPTOR	same_symbol	57521	74370	HGNC:30287	MGI:1921620	True
HECW2	HECW2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.812010187017951	0.10027285093160401	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.10027285093160401	51621625	HECW2	Hecw2	HECW2	same_symbol	57520	329152	HGNC:29853	MGI:2685817	True
SLC25A44	SLC25A44	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.13764559829758982	0.10011437692853956	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10011437692853956	51628316	SLC25A44	Slc25a44	SLC25A44	same_symbol	9673	229517	HGNC:29036	MGI:2444391	True
ZFYVE16	ZFYVE16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.36182845880827247	0.10008980276582247	4	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.10008980276582247	51626185	ZFYVE16	Zfyve16	ZFYVE16	same_symbol	9765	218441	HGNC:20756	MGI:2145181	True
RNF141	RNF141	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16693302679963756	0.1000116985044289	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.1000116985044289	51630078	RNF141	Rnf141	RNF141	same_symbol	50862	67150	HGNC:21159	MGI:1914400	True
MPP1	MPP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.12920844014572666	0.09989236559275894	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09989236559275894	51617420	MPP1	Mpp1	MPP1	same_symbol	4354	17524	HGNC:7219	MGI:105941	True
GPR137	GPR137	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.11771616003115407	0.09921006376438646	5	2	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09921006376438646	51621496	GPR137	Gpr137	GPR137	same_symbol	56834	107173	HGNC:24300	MGI:2147529	True
RGL2	RGL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09866946967963287	0.1968043687482927	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09866946967963287	51622274	RGL2	Rgl2	RGL2	same_symbol	5863	19732	HGNC:9769	MGI:107483	True
TOR1B	TOR1B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.10475032022301037	0.09833828154890649	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09833828154890649	51629392	TOR1B	Tor1b	TOR1B	same_symbol	27348	30934	HGNC:11995	MGI:1353605	True
RIOK2	RIOK2	mgi_one_to_one_ortholog_gene	2	3	1.0	0.5	0.5	0.0693203169066093	3	6	0.6666666666666666	0.5	0.16666666666666663	0.24812123722213147	0.09826114727984323	0.1382567625590382	3	2	0.2047379835013634	0.49788863464296224	True	False	0.6666666666666666	0.09826114727984323	51635216	RIOK2	Riok2	RIOK2	same_symbol	55781	67045	HGNC:18999	MGI:1914295	True
RGS7BP	RGS7BP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.8102555517698812	0.09804243349051833	5	2	0.07600343072186334	0.2679508821660189	True	False	0.6666666666666666	0.09804243349051833	51621026	RGS7BP	Rgs7bp	RGS7BP	same_symbol	401190	52882	HGNC:23271	MGI:106334	True
BCR	BCR	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.006644634407735547	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.3969241295041699	0.09787352583555484	5	3	0.07600343072186334	0.520136477793939	True	False	0.6666666666666666	0.09787352583555484	51626497	BCR	Bcr	BCR	same_symbol	613	110279	HGNC:1014	MGI:88141	True
OSBP	OSBP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2306877382650794	0.09747542097687792	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09747542097687792	51624745	OSBP	Osbp	OSBP	same_symbol	5007	76303	HGNC:8503	MGI:97447	True
SPTB	SPTB	mgi_one_to_one_ortholog_gene	3	4	1.0	0.5	0.5	0.020793170616093072	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.4427257525083612	0.09724782258865919	4	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09724782258865919	51616576	SPTB	Sptb	SPTB	same_symbol	6710	20741	HGNC:11274	MGI:98387	True
VPS39	VPS39	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.3256837367295674	0.09724782258865919	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09724782258865919	51622942	VPS39	Vps39	VPS39	same_symbol	23339	269338	HGNC:20593	MGI:2443189	True
ESRRA	ESRRA	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.09718086025220246	0.10445692954506891	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09718086025220246	51618954	ESRRA	Esrra	ESRRA	same_symbol	2101	26379	HGNC:3471	MGI:1346831	True
SLC11A2	SLC11A2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.26837469087591326	0.09705062941220426	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09705062941220426	51617125	SLC11A2	Slc11a2	SLC11A2	same_symbol	4891	18174	HGNC:10908	MGI:1345279	True
BICD2	BICD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.2068504247121325	0.09684462956981763	5	3	0.2047379835013634	0.520136477793939	True	False	0.6666666666666666	0.09684462956981763	51616493	BICD2	Bicd2	BICD2	same_symbol	23299	76895	HGNC:17208	MGI:1924145	True
NPRL3	NPRL3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2746962751801446	0.09676049262339403	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09676049262339403	51619728	NPRL3	Nprl3	NPRL3	same_symbol	8131	17168	HGNC:14124	MGI:109258	True
SLC25A28	SLC25A28	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.14278477348386165	0.09658581664012499	5	2	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09658581664012499	51623178	SLC25A28	Slc25a28	SLC25A28	same_symbol	81894	246696	HGNC:23472	MGI:2180509	True
MAN2C1	MAN2C1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.2609872606735299	0.09640223433056894	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09640223433056894	51631277	MAN2C1	Man2c1	MAN2C1	same_symbol	4123	73744	HGNC:6827	MGI:1920994	True
ERLIN1	ERLIN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.16731704431943642	0.0962617210764692	4	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.0962617210764692	51619111	ERLIN1	Erlin1	ERLIN1	same_symbol	10613	226144	HGNC:16947	MGI:2387613	True
NMNAT2	NMNAT2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8054718961163061	0.09616986662079754	5	3	0.2047379835013634	0.2679508821660189	True	False	0.6666666666666666	0.09616986662079754	51628032	NMNAT2	Nmnat2	NMNAT2	same_symbol	23057	226518	HGNC:16789	MGI:2444155	True
