gene	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	sample_accession	donor_id	gene_feature_index_0based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	peak_feature_index_0based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93586	chr2:50433486-50434367	chr2	50433486	50434367	gene_body_overlap	0	882	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93587	chr2:50438015-50438925	chr2	50438015	50438925	gene_body_overlap	0	911	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93588	chr2:50448371-50449277	chr2	50448371	50449277	gene_body_overlap	0	907	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93589	chr2:50491254-50492015	chr2	50491254	50492015	gene_body_overlap	0	762	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93590	chr2:50492289-50493110	chr2	50492289	50493110	gene_body_overlap	0	822	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93591	chr2:50514673-50515494	chr2	50514673	50515494	gene_body_overlap	0	822	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93592	chr2:50525178-50526090	chr2	50525178	50526090	gene_body_overlap	0	913	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93593	chr2:50529308-50530154	chr2	50529308	50530154	gene_body_overlap	0	847	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93594	chr2:50534892-50535712	chr2	50534892	50535712	gene_body_overlap	0	821	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93595	chr2:50536028-50536905	chr2	50536028	50536905	gene_body_overlap	0	878	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93596	chr2:50537933-50538788	chr2	50537933	50538788	gene_body_overlap	0	856	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93597	chr2:50564605-50565479	chr2	50564605	50565479	gene_body_overlap	0	875	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93598	chr2:50574865-50575633	chr2	50574865	50575633	gene_body_overlap	0	769	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93599	chr2:50581913-50582811	chr2	50581913	50582811	gene_body_overlap	0	899	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93600	chr2:50583976-50584886	chr2	50583976	50584886	gene_body_overlap	0	911	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93601	chr2:50591386-50592288	chr2	50591386	50592288	gene_body_overlap	0	903	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93602	chr2:50596259-50597169	chr2	50596259	50597169	gene_body_overlap	0	911	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93603	chr2:50611100-50611987	chr2	50611100	50611987	gene_body_overlap	0	888	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93604	chr2:50641081-50641994	chr2	50641081	50641994	gene_body_overlap	0	914	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93605	chr2:50647762-50648676	chr2	50647762	50648676	gene_body_overlap	0	915	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93606	chr2:50651535-50652382	chr2	50651535	50652382	gene_body_overlap	0	848	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93607	chr2:50691346-50692228	chr2	50691346	50692228	gene_body_overlap	0	883	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93608	chr2:50705285-50706188	chr2	50705285	50706188	gene_body_overlap	0	904	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93609	chr2:50706946-50707887	chr2	50706946	50707887	gene_body_overlap	0	942	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93610	chr2:50712397-50713284	chr2	50712397	50713284	gene_body_overlap	0	888	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93611	chr2:50720521-50721432	chr2	50720521	50721432	gene_body_overlap	0	912	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93612	chr2:50722760-50723176	chr2	50722760	50723176	gene_body_overlap	0	417	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93613	chr2:50723310-50724111	chr2	50723310	50724111	gene_body_overlap	0	802	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93614	chr2:50727690-50728548	chr2	50727690	50728548	gene_body_overlap	0	859	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93615	chr2:50729422-50730272	chr2	50729422	50730272	gene_body_overlap	0	851	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93616	chr2:50748922-50749809	chr2	50748922	50749809	gene_body_overlap	0	888	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93617	chr2:50751119-50752016	chr2	50751119	50752016	gene_body_overlap	0	898	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93618	chr2:50754328-50755191	chr2	50754328	50755191	gene_body_overlap	0	864	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93619	chr2:50763086-50763652	chr2	50763086	50763652	gene_body_overlap	0	567	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93620	chr2:50765112-50765996	chr2	50765112	50765996	gene_body_overlap	0	885	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93621	chr2:50768995-50769925	chr2	50768995	50769925	gene_body_overlap	0	931	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93622	chr2:50773289-50774077	chr2	50773289	50774077	gene_body_overlap	0	789	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93623	chr2:50774979-50775702	chr2	50774979	50775702	gene_body_overlap	0	724	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93624	chr2:50777655-50778541	chr2	50777655	50778541	gene_body_overlap	0	887	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93625	chr2:50781307-50782101	chr2	50781307	50782101	gene_body_overlap	0	795	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93626	chr2:50782838-50783683	chr2	50782838	50783683	gene_body_overlap	0	846	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93627	chr2:50787521-50788409	chr2	50787521	50788409	gene_body_overlap	0	889	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93628	chr2:50791034-50791948	chr2	50791034	50791948	gene_body_overlap	0	915	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93629	chr2:50793731-50794504	chr2	50793731	50794504	gene_body_overlap	0	774	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93630	chr2:50809395-50810268	chr2	50809395	50810268	gene_body_overlap	0	874	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93631	chr2:50829619-50830366	chr2	50829619	50830366	gene_body_overlap	0	748	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93632	chr2:50838201-50839025	chr2	50838201	50839025	gene_body_overlap	0	825	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93633	chr2:50840108-50840987	chr2	50840108	50840987	gene_body_overlap	0	880	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93634	chr2:50851619-50852504	chr2	50851619	50852504	gene_body_overlap	0	886	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93635	chr2:50858862-50859773	chr2	50858862	50859773	gene_body_overlap	0	912	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93636	chr2:50873511-50874382	chr2	50873511	50874382	gene_body_overlap	0	872	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93637	chr2:50875423-50876322	chr2	50875423	50876322	gene_body_overlap	0	900	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93638	chr2:50879581-50880424	chr2	50879581	50880424	gene_body_overlap	0	844	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93639	chr2:50913610-50914216	chr2	50913610	50914216	gene_body_overlap	0	607	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93640	chr2:50929281-50930180	chr2	50929281	50930180	gene_body_overlap	0	900	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93641	chr2:50948465-50949182	chr2	50948465	50949182	gene_body_overlap	0	718	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93642	chr2:50954463-50955366	chr2	50954463	50955366	gene_body_overlap	0	904	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93643	chr2:50963517-50964342	chr2	50963517	50964342	gene_body_overlap	0	826	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93644	chr2:50972686-50973416	chr2	50972686	50973416	gene_body_overlap	0	731	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93645	chr2:50979084-50979965	chr2	50979084	50979965	gene_body_overlap	0	882	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93646	chr2:50990375-50991169	chr2	50990375	50991169	gene_body_overlap	0	795	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93647	chr2:50995303-50996200	chr2	50995303	50996200	gene_body_overlap	0	898	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93648	chr2:51000856-51001640	chr2	51000856	51001640	gene_body_overlap	0	785	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93649	chr2:51012918-51013720	chr2	51012918	51013720	gene_body_overlap	0	803	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93650	chr2:51017907-51018781	chr2	51017907	51018781	gene_body_overlap	0	875	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93651	chr2:51025852-51026714	chr2	51025852	51026714	gene_body_overlap	0	863	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93652	chr2:51029958-51030768	chr2	51029958	51030768	gene_body_overlap	0	811	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93653	chr2:51031900-51032763	chr2	51031900	51032763	gene_body_overlap	0	864	high_priority_promoter_gene_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93654	chr2:51037959-51038691	chr2	51037959	51038691	proximal_10kb	5398	733	proximal_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93655	chr2:51067972-51068865	chr2	51067972	51068865	distal_100kb	35411	894	distal_context_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93656	chr2:51092755-51093652	chr2	51092755	51093652	distal_100kb	60194	898	distal_context_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93657	chr2:51102297-51103168	chr2	51102297	51103168	distal_100kb	69736	872	distal_context_peak
NRXN1	niche_circuit_module	downstream_neurite_morphology	ConstructionBalance	high	False	1	GSM9558425	H390	3983	ENSG00000179915	NRXN1	chr2	49973938	51032561	93658	chr2:51108549-51109371	chr2	51108549	51109371	distal_100kb	75988	823	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68376	chr14:56754640-56755538	chr14	56754640	56755538	distal_100kb	50109	899	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68377	chr14:56793905-56794772	chr14	56793905	56794772	distal_100kb	10875	868	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68378	chr14:56797832-56798763	chr14	56797832	56798763	proximal_10kb	6884	932	proximal_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68379	chr14:56807329-56808161	chr14	56807329	56808161	gene_body_overlap	0	833	gene_body_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68380	chr14:56808718-56809574	chr14	56808718	56809574	gene_body_overlap	0	857	gene_body_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68381	chr14:56810106-56810957	chr14	56810106	56810957	gene_body_overlap	0	852	gene_body_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68382	chr14:56816348-56817263	chr14	56816348	56817263	gene_body_overlap	0	916	gene_body_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68383	chr14:56820863-56821735	chr14	56820863	56821735	proximal_10kb	4170	873	proximal_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68384	chr14:56854038-56854811	chr14	56854038	56854811	distal_100kb	37345	774	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68385	chr14:56855573-56856523	chr14	56855573	56856523	distal_100kb	38880	951	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68386	chr14:56856943-56857850	chr14	56856943	56857850	distal_100kb	40250	908	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68387	chr14:56858330-56859142	chr14	56858330	56859142	distal_100kb	41637	813	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68388	chr14:56860166-56861056	chr14	56860166	56861056	distal_100kb	43473	891	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68389	chr14:56862587-56863401	chr14	56862587	56863401	distal_100kb	45894	815	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68390	chr14:56868383-56869260	chr14	56868383	56869260	distal_100kb	51690	878	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68391	chr14:56870011-56870829	chr14	56870011	56870829	distal_100kb	53318	819	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68392	chr14:56880868-56881750	chr14	56880868	56881750	distal_100kb	64175	883	distal_context_peak
OTX2	developmental_origin_module	anterior_telencephalic_pattern	FatePolarity	medium_high	True	1	GSM9558425	H390	24306	ENSG00000165588	OTX2	chr14	56805647	56816693	68393	chr14:56884349-56885242	chr14	56884349	56885242	distal_100kb	67656	894	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50929	chr10:100670808-100671667	chr10	100670808	100671667	distal_100kb	74043	860	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50930	chr10:100729200-100729919	chr10	100729200	100729919	distal_100kb	15791	720	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50931	chr10:100730718-100731535	chr10	100730718	100731535	distal_100kb	14175	818	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50932	chr10:100737228-100738162	chr10	100737228	100738162	proximal_10kb	7548	935	proximal_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50933	chr10:100745046-100745909	chr10	100745046	100745909	gene_body_overlap	0	864	gene_body_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50934	chr10:100748460-100749192	chr10	100748460	100749192	proximal_10kb	2240	733	proximal_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50935	chr10:100811007-100811914	chr10	100811007	100811914	distal_100kb	64787	908	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50936	chr10:100826569-100827440	chr10	100826569	100827440	distal_100kb	80349	872	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50937	chr10:100827829-100828435	chr10	100827829	100828435	distal_100kb	81609	607	distal_context_peak
PAX2	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	18529	ENSG00000075891	PAX2	chr10	100745710	100746220	50938	chr10:100828698-100829471	chr10	100828698	100829471	distal_100kb	82478	774	distal_context_peak
PAX5	developmental_origin_module	hindbrain_rhombic_lip_pattern	FatePolarity	medium_high	False	1	GSM9558425	H390	16537	ENSG00000196092	PAX5	chr9	37025747	37034268	146498	chr9:36976325-36977185	chr9	36976325	36977185	distal_100kb	48562	861	distal_context_peak
