gene	gene_feature_row_1based	gene_feature_id	gene_feature_name	chrom	gene_start	gene_end	target_sources	target_sets	model_terms_supported	best_priority	is_tf_or_regulatory_candidate	n_target_rows	peak_feature_row_1based	peak_feature_id	peak_chrom	peak_start	peak_end	peak_category	distance_to_gene_body_bp	peak_width_bp	extraction_priority
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99270	chr19:49495765-49496682	chr19	49495765	49496682	distal_100kb	53405	918	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99271	chr19:49500238-49501152	chr19	49500238	49501152	distal_100kb	57878	915	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99272	chr19:49502776-49503642	chr19	49502776	49503642	distal_100kb	60416	867	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99273	chr19:49506364-49507279	chr19	49506364	49507279	distal_100kb	64004	916	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99274	chr19:49512658-49513389	chr19	49512658	49513389	distal_100kb	70298	732	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99275	chr19:49515510-49516361	chr19	49515510	49516361	distal_100kb	73150	852	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99276	chr19:49520502-49521423	chr19	49520502	49521423	distal_100kb	78142	922	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99277	chr19:49527503-49528379	chr19	49527503	49528379	distal_100kb	85143	877	distal_context_peak
SLC17A7	32442	ENSG00000104888	SLC17A7	chr19	49441526	49442360	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	99278	chr19:49533606-49534460	chr19	49533606	49534460	distal_100kb	91246	855	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112073	chr20:10131708-10132564	chr20	10131708	10132564	distal_100kb	86265	857	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112074	chr20:10157253-10158178	chr20	10157253	10158178	distal_100kb	60651	926	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112075	chr20:10171847-10172768	chr20	10171847	10172768	distal_100kb	46061	922	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112076	chr20:10173288-10174025	chr20	10173288	10174025	distal_100kb	44804	738	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112077	chr20:10185533-10186421	chr20	10185533	10186421	distal_100kb	32408	889	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112078	chr20:10199991-10200819	chr20	10199991	10200819	distal_100kb	18010	829	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112079	chr20:10217246-10218049	chr20	10217246	10218049	gene_edge_2kb	780	804	high_priority_promoter_gene_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112080	chr20:10219266-10220011	chr20	10219266	10220011	gene_edge_2kb	433	746	high_priority_promoter_gene_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112081	chr20:10263639-10264595	chr20	10263639	10264595	distal_100kb	44806	957	distal_context_peak
SNAP25	33038	ENSG00000132639	SNAP25	chr20	10218829	10218833	developmental_origin_module;niche_circuit_module	downstream_neurite_synapse_construction;downstream_synaptic_excitability	ConstructionBalance;EpigenomicCompatibility	high	False	2	112082	chr20:10271335-10272245	chr20	10271335	10272245	distal_100kb	52502	911	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73654	chr13:111967162-111968004	chr13	111967162	111968004	distal_100kb	99144	843	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73655	chr13:111973867-111974742	chr13	111973867	111974742	distal_100kb	92406	876	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73656	chr13:111978341-111979181	chr13	111978341	111979181	distal_100kb	87967	841	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73657	chr13:112010520-112011385	chr13	112010520	112011385	distal_100kb	55763	866	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73658	chr13:112015935-112016222	chr13	112015935	112016222	distal_100kb	50926	288	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73659	chr13:112053578-112054387	chr13	112053578	112054387	distal_100kb	12761	810	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73660	chr13:112062613-112063500	chr13	112062613	112063500	proximal_10kb	3648	888	proximal_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73661	chr13:112066413-112067302	chr13	112066413	112067302	gene_body_overlap	0	890	gene_body_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73662	chr13:112072229-112073152	chr13	112072229	112073152	proximal_10kb	5080	924	proximal_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73663	chr13:112073323-112074033	chr13	112073323	112074033	proximal_10kb	6174	711	proximal_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73664	chr13:112077855-112078686	chr13	112077855	112078686	distal_100kb	10706	832	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73665	chr13:112106287-112107161	chr13	112106287	112107161	distal_100kb	39138	875	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73666	chr13:112146095-112146937	chr13	112146095	112146937	distal_100kb	78946	843	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73667	chr13:112149564-112150158	chr13	112149564	112150158	distal_100kb	82415	595	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73668	chr13:112150263-112150694	chr13	112150263	112150694	distal_100kb	83114	432	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73669	chr13:112151313-112152205	chr13	112151313	112152205	distal_100kb	84164	893	distal_context_peak
SOX1	23632	ENSG00000182968	SOX1	chr13	112067148	112067149	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	73670	chr13:112158927-112159559	chr13	112158927	112159559	distal_100kb	91778	633	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127886	chr3:181611569-181612466	chr3	181611569	181612466	distal_100kb	99458	898	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127887	chr3:181613553-181614393	chr3	181613553	181614393	distal_100kb	97531	841	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127888	chr3:181616512-181617380	chr3	181616512	181617380	distal_100kb	94544	869	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127889	chr3:181618107-181618970	chr3	181618107	181618970	distal_100kb	92954	864	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127890	chr3:181629214-181629936	chr3	181629214	181629936	distal_100kb	81988	723	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127891	chr3:181659610-181660556	chr3	181659610	181660556	distal_100kb	51368	947	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127892	chr3:181660859-181661729	chr3	181660859	181661729	distal_100kb	50195	871	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127893	chr3:181670981-181671858	chr3	181670981	181671858	distal_100kb	40066	878	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127894	chr3:181687361-181688318	chr3	181687361	181688318	distal_100kb	23606	958	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127895	chr3:181694964-181695857	chr3	181694964	181695857	distal_100kb	16067	894	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127896	chr3:181696112-181696623	chr3	181696112	181696623	distal_100kb	15301	512	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127897	chr3:181698178-181698904	chr3	181698178	181698904	distal_100kb	13020	727	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127898	chr3:181699046-181699826	chr3	181699046	181699826	distal_100kb	12098	781	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127899	chr3:181700355-181701162	chr3	181700355	181701162	distal_100kb	10762	808	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127900	chr3:181701848-181702707	chr3	181701848	181702707	proximal_10kb	9217	860	proximal_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127901	chr3:181703814-181704681	chr3	181703814	181704681	proximal_10kb	7243	868	proximal_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127902	chr3:181710363-181711150	chr3	181710363	181711150	gene_edge_2kb	774	788	high_priority_promoter_gene_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127903	chr3:181711337-181712179	chr3	181711337	181712179	gene_body_overlap	0	843	high_priority_promoter_gene_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127904	chr3:181712753-181713543	chr3	181712753	181713543	gene_edge_2kb	828	791	high_priority_promoter_gene_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127905	chr3:181719113-181719960	chr3	181719113	181719960	proximal_10kb	7188	848	proximal_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127906	chr3:181720100-181720947	chr3	181720100	181720947	proximal_10kb	8175	848	proximal_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127907	chr3:181725719-181726402	chr3	181725719	181726402	distal_100kb	13794	684	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127908	chr3:181726518-181727083	chr3	181726518	181727083	distal_100kb	14593	566	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127909	chr3:181729330-181730055	chr3	181729330	181730055	distal_100kb	17405	726	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127910	chr3:181735823-181736491	chr3	181735823	181736491	distal_100kb	23898	669	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127911	chr3:181736621-181737303	chr3	181736621	181737303	distal_100kb	24696	683	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127912	chr3:181741249-181742093	chr3	181741249	181742093	distal_100kb	29324	845	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127913	chr3:181752004-181752917	chr3	181752004	181752917	distal_100kb	40079	914	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127914	chr3:181756483-181757287	chr3	181756483	181757287	distal_100kb	44558	805	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127915	chr3:181773599-181774375	chr3	181773599	181774375	distal_100kb	61674	777	distal_context_peak
SOX2	7594	ENSG00000181449	SOX2	chr3	181711924	181711925	developmental_origin_module;niche_circuit_module	deep_neural_progenitor;shared_neurogenic_niche_state	FatePolarity;NicheSignal	high	True	2	127916	chr3:181790246-181791013	chr3	181790246	181791013	distal_100kb	78321	768	distal_context_peak
SOX3	36258	ENSG00000134595	SOX3	chrX	140505115	140505116	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	177319	chrX:140432208-140433113	chrX	140432208	140433113	distal_100kb	72002	906	distal_context_peak
SOX3	36258	ENSG00000134595	SOX3	chrX	140505115	140505116	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	177320	chrX:140439250-140440169	chrX	140439250	140440169	distal_100kb	64946	920	distal_context_peak
SOX3	36258	ENSG00000134595	SOX3	chrX	140505115	140505116	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	177321	chrX:140503549-140504446	chrX	140503549	140504446	gene_edge_2kb	669	898	gene_edge_peak
SOX3	36258	ENSG00000134595	SOX3	chrX	140505115	140505116	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	177322	chrX:140507673-140508542	chrX	140507673	140508542	proximal_10kb	2557	870	proximal_peak
SOX3	36258	ENSG00000134595	SOX3	chrX	140505115	140505116	developmental_origin_module	deep_neural_progenitor	FatePolarity	medium_high	True	1	177323	chrX:140572427-140573334	chrX	140572427	140573334	distal_100kb	67311	908	distal_context_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165579	chr8:79542133-79542924	chr8	79542133	79542924	distal_100kb	67889	792	distal_context_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165580	chr8:79543070-79543948	chr8	79543070	79543948	distal_100kb	66865	879	distal_context_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165581	chr8:79571245-79571901	chr8	79571245	79571901	distal_100kb	38912	657	distal_context_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165582	chr8:79610572-79611403	chr8	79610572	79611403	gene_body_overlap	0	832	high_priority_promoter_gene_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165583	chr8:79611692-79612378	chr8	79611692	79612378	gene_body_overlap	0	687	high_priority_promoter_gene_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165584	chr8:79612663-79613614	chr8	79612663	79613614	gene_edge_2kb	928	952	high_priority_promoter_gene_peak
STMN2	15544	ENSG00000104435	STMN2	chr8	79610813	79611735	developmental_origin_module;manuscript_candidate_tier;niche_circuit_module	Tier 4 screen-specific mechanism support;downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	4	165585	chr8:79615065-79615994	chr8	79615065	79615994	proximal_10kb	3330	930	proximal_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115024	chr20:63573859-63574769	chr20	63573859	63574769	distal_100kb	77996	911	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115025	chr20:63580648-63581465	chr20	63580648	63581465	distal_100kb	71300	818	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115026	chr20:63592323-63593144	chr20	63592323	63593144	distal_100kb	59621	822	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115027	chr20:63595481-63596229	chr20	63595481	63596229	distal_100kb	56536	749	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115028	chr20:63603713-63604280	chr20	63603713	63604280	distal_100kb	48485	568	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115029	chr20:63606357-63606954	chr20	63606357	63606954	distal_100kb	45811	598	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115030	chr20:63626575-63627510	chr20	63626575	63627510	distal_100kb	25255	936	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115031	chr20:63635129-63635993	chr20	63635129	63635993	distal_100kb	16772	865	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115032	chr20:63636909-63637747	chr20	63636909	63637747	distal_100kb	15018	839	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115033	chr20:63641464-63642363	chr20	63641464	63642363	distal_100kb	10402	900	distal_context_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115034	chr20:63652986-63653890	chr20	63652986	63653890	gene_body_overlap	0	905	high_priority_promoter_gene_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115035	chr20:63657960-63658885	chr20	63657960	63658885	proximal_10kb	4536	926	proximal_peak
STMN3	33813	ENSG00000197457	STMN3	chr20	63652765	63653424	developmental_origin_module;niche_circuit_module	downstream_neurite_morphology;downstream_neurite_synapse_construction;shared_postmitotic_granule_maturation	ConstructionBalance;EpigenomicCompatibility	high	False	3	115036	chr20:63664550-63665453	chr20	63664550	63665453	distal_100kb	11126	904	distal_context_peak
